asset,market_key,market_title,tf_slug,ce_ts,bot_pnl,bot_spent,candidate_pnl,candidate_spent,candidate_trade_count,delta_pnl
btc,btc:m15:1775377800,"Bitcoin Up or Down - April 5, 4:30AM-4:45AM ET",m15,2026-04-05T08:45:00+00:00,-89.37,2829.09,0.0,0.0,0,89.37
btc,btc:m5:1775378400,"Bitcoin Up or Down - April 5, 4:40AM-4:45AM ET",m5,2026-04-05T08:45:00+00:00,-34.58,392.66,-23.925,23.925,1,10.654999999999998
btc,btc:m5:1775378700,"Bitcoin Up or Down - April 5, 4:45AM-4:50AM ET",m5,2026-04-05T08:50:00+00:00,8.91,49.38,0.0,0.0,0,-8.91
btc,btc:m5:1775379000,"Bitcoin Up or Down - April 5, 4:50AM-4:55AM ET",m5,2026-04-05T08:55:00+00:00,76.67,792.02,0.0,0.0,0,-76.67
btc,btc:m15:1775378700,"Bitcoin Up or Down - April 5, 4:45AM-5:00AM ET",m15,2026-04-05T09:00:00+00:00,21.2,1442.01,0.0,0.0,0,-21.2
btc,btc:h1:1775376000,"Bitcoin Up or Down - April 5, 4AM ET",h1,2026-04-05T09:00:00+00:00,76.72,3329.49,0.0,0.0,0,-76.72
btc,btc:m5:1775379300,"Bitcoin Up or Down - April 5, 4:55AM-5:00AM ET",m5,2026-04-05T09:00:00+00:00,-0.89,261.28,0.0,0.0,0,0.89
btc,btc:m5:1775379600,"Bitcoin Up or Down - April 5, 5:00AM-5:05AM ET",m5,2026-04-05T09:05:00+00:00,26.73,673.75,0.0,0.0,0,-26.73
btc,btc:m5:1775379900,"Bitcoin Up or Down - April 5, 5:05AM-5:10AM ET",m5,2026-04-05T09:10:00+00:00,268.75,878.57,7.133372093023258,47.355000000000004,2,-261.61662790697676
btc,btc:m15:1775379600,"Bitcoin Up or Down - April 5, 5:00AM-5:15AM ET",m15,2026-04-05T09:15:00+00:00,26.32,3531.12,9.16363636363636,11.2,1,-17.15636363636364
btc,btc:m5:1775380200,"Bitcoin Up or Down - April 5, 5:10AM-5:15AM ET",m5,2026-04-05T09:15:00+00:00,-42.68,808.08,0.0,0.0,0,42.68
btc,btc:m5:1775380500,"Bitcoin Up or Down - April 5, 5:15AM-5:20AM ET",m5,2026-04-05T09:20:00+00:00,-5.33,885.2,0.0,0.0,0,5.33
btc,btc:m5:1775380800,"Bitcoin Up or Down - April 5, 5:20AM-5:25AM ET",m5,2026-04-05T09:25:00+00:00,-9.9,188.77,0.0,0.0,0,9.9
btc,btc:m15:1775380500,"Bitcoin Up or Down - April 5, 5:15AM-5:30AM ET",m15,2026-04-05T09:30:00+00:00,-21.19,799.62,0.0,0.0,0,21.19
btc,btc:m5:1775381100,"Bitcoin Up or Down - April 5, 5:25AM-5:30AM ET",m5,2026-04-05T09:30:00+00:00,-215.6,2153.02,0.0,0.0,0,215.6
btc,btc:m5:1775381400,"Bitcoin Up or Down - April 5, 5:30AM-5:35AM ET",m5,2026-04-05T09:35:00+00:00,-46.73,46.73,-23.925,23.925,1,22.804999999999996
btc,btc:m5:1775381700,"Bitcoin Up or Down - April 5, 5:35AM-5:40AM ET",m5,2026-04-05T09:40:00+00:00,-39.75,521.51,-23.925,23.925,1,15.825
btc,btc:m15:1775381400,"Bitcoin Up or Down - April 5, 5:30AM-5:45AM ET",m15,2026-04-05T09:45:00+00:00,280.63,1691.44,0.0,0.0,0,-280.63
btc,btc:m5:1775382000,"Bitcoin Up or Down - April 5, 5:40AM-5:45AM ET",m5,2026-04-05T09:45:00+00:00,40.96,390.76,0.0,0.0,0,-40.96
btc,btc:m5:1775382300,"Bitcoin Up or Down - April 5, 5:45AM-5:50AM ET",m5,2026-04-05T09:50:00+00:00,129.92,1129.03,0.0,0.0,0,-129.92
btc,btc:m5:1775382600,"Bitcoin Up or Down - April 5, 5:50AM-5:55AM ET",m5,2026-04-05T09:55:00+00:00,-82.79,1543.19,0.0,0.0,0,82.79
btc,btc:h1:1775379600,"Bitcoin Up or Down - April 5, 5AM ET",h1,2026-04-05T10:00:00+00:00,232.61,2814.55,0.0,0.0,0,-232.61
btc,btc:m15:1775382300,"Bitcoin Up or Down - April 5, 5:45AM-6:00AM ET",m15,2026-04-05T10:00:00+00:00,19.01,2572.31,0.0,0.0,0,-19.01
btc,btc:m5:1775382900,"Bitcoin Up or Down - April 5, 5:55AM-6:00AM ET",m5,2026-04-05T10:00:00+00:00,-144.02,1887.14,0.0,0.0,0,144.02
btc,btc:m5:1775383200,"Bitcoin Up or Down - April 5, 6:00AM-6:05AM ET",m5,2026-04-05T10:05:00+00:00,-190.23,1321.19,48.575,23.925,1,238.805
btc,btc:m5:1775383500,"Bitcoin Up or Down - April 5, 6:05AM-6:10AM ET",m5,2026-04-05T10:10:00+00:00,-182.38,1013.97,0.0,0.0,0,182.38
btc,btc:m15:1775383200,"Bitcoin Up or Down - April 5, 6:00AM-6:15AM ET",m15,2026-04-05T10:15:00+00:00,-24.34,1393.31,0.0,0.0,0,24.34
btc,btc:m5:1775383800,"Bitcoin Up or Down - April 5, 6:10AM-6:15AM ET",m5,2026-04-05T10:15:00+00:00,-52.34,923.82,-23.925,23.925,1,28.415000000000003
btc,btc:m5:1775384100,"Bitcoin Up or Down - April 5, 6:15AM-6:20AM ET",m5,2026-04-05T10:20:00+00:00,-139.87,549.2,0.0,0.0,0,139.87
btc,btc:m5:1775384400,"Bitcoin Up or Down - April 5, 6:20AM-6:25AM ET",m5,2026-04-05T10:25:00+00:00,18.86,980.02,0.0,0.0,0,-18.86
btc,btc:m5:1775384700,"Bitcoin Up or Down - April 5, 6:25AM-6:30AM ET",m5,2026-04-05T10:30:00+00:00,68.6,1057.2,0.0,0.0,0,-68.6
btc,btc:m15:1775384100,"Bitcoin Up or Down - April 5, 6:15AM-6:30AM ET",m15,2026-04-05T10:30:00+00:00,122.53,1409.68,0.0,0.0,0,-122.53
btc,btc:m5:1775385000,"Bitcoin Up or Down - April 5, 6:30AM-6:35AM ET",m5,2026-04-05T10:35:00+00:00,-122.27,1155.5,0.0,0.0,0,122.27
btc,btc:m5:1775385300,"Bitcoin Up or Down - April 5, 6:35AM-6:40AM ET",m5,2026-04-05T10:40:00+00:00,6.64,316.77,0.0,0.0,0,-6.64
btc,btc:m5:1775385600,"Bitcoin Up or Down - April 5, 6:40AM-6:45AM ET",m5,2026-04-05T10:45:00+00:00,99.41,283.13,-12.384850746268658,47.355000000000004,2,-111.79485074626865
btc,btc:m15:1775385000,"Bitcoin Up or Down - April 5, 6:30AM-6:45AM ET",m15,2026-04-05T10:45:00+00:00,-44.78,1041.42,0.0,0.0,0,44.78
btc,btc:m5:1775385900,"Bitcoin Up or Down - April 5, 6:45AM-6:50AM ET",m5,2026-04-05T10:50:00+00:00,-37.73,51.01,-23.925,23.925,1,13.804999999999996
btc,btc:m5:1775386200,"Bitcoin Up or Down - April 5, 6:50AM-6:55AM ET",m5,2026-04-05T10:55:00+00:00,-116.47,1014.38,5.811666666666664,47.355000000000004,2,122.28166666666667
btc,btc:h1:1775383200,"Bitcoin Up or Down - April 5, 6AM ET",h1,2026-04-05T11:00:00+00:00,746.26,6786.09,0.0,0.0,0,-746.26
btc,btc:m5:1775386500,"Bitcoin Up or Down - April 5, 6:55AM-7:00AM ET",m5,2026-04-05T11:00:00+00:00,-120.13,1492.02,0.0,0.0,0,120.13
btc,btc:m15:1775385900,"Bitcoin Up or Down - April 5, 6:45AM-7:00AM ET",m15,2026-04-05T11:00:00+00:00,-12.96,415.63,0.0,0.0,0,12.96
btc,btc:m5:1775386800,"Bitcoin Up or Down - April 5, 7:00AM-7:05AM ET",m5,2026-04-05T11:05:00+00:00,-46.09,862.83,0.0,0.0,0,46.09
btc,btc:m5:1775387100,"Bitcoin Up or Down - April 5, 7:05AM-7:10AM ET",m5,2026-04-05T11:10:00+00:00,-120.69,913.23,0.0,0.0,0,120.69
btc,btc:m5:1775387400,"Bitcoin Up or Down - April 5, 7:10AM-7:15AM ET",m5,2026-04-05T11:15:00+00:00,28.04,1089.63,0.0,0.0,0,-28.04
btc,btc:m15:1775386800,"Bitcoin Up or Down - April 5, 7:00AM-7:15AM ET",m15,2026-04-05T11:15:00+00:00,-338.3,2201.2,0.0,0.0,0,338.3
btc,btc:m5:1775387700,"Bitcoin Up or Down - April 5, 7:15AM-7:20AM ET",m5,2026-04-05T11:20:00+00:00,259.8,1132.06,37.42115384615384,23.925,1,-222.37884615384615
btc,btc:m5:1775388000,"Bitcoin Up or Down - April 5, 7:20AM-7:25AM ET",m5,2026-04-05T11:25:00+00:00,157.05,422.91,0.0,0.0,0,-157.05
btc,btc:m5:1775388300,"Bitcoin Up or Down - April 5, 7:25AM-7:30AM ET",m5,2026-04-05T11:30:00+00:00,65.34,500.73,-23.925,23.925,1,-89.265
btc,btc:m15:1775387700,"Bitcoin Up or Down - April 5, 7:15AM-7:30AM ET",m15,2026-04-05T11:30:00+00:00,63.42,1330.13,0.0,0.0,0,-63.42
btc,btc:m5:1775388600,"Bitcoin Up or Down - April 5, 7:30AM-7:35AM ET",m5,2026-04-05T11:35:00+00:00,-153.29,2164.47,-7.48,47.355000000000004,2,145.81
btc,btc:m5:1775388900,"Bitcoin Up or Down - April 5, 7:35AM-7:40AM ET",m5,2026-04-05T11:40:00+00:00,86.95,554.91,-23.925,23.925,1,-110.875
btc,btc:m5:1775389200,"Bitcoin Up or Down - April 5, 7:40AM-7:45AM ET",m5,2026-04-05T11:45:00+00:00,-29.52,2329.75,0.0,0.0,0,29.52
btc,btc:m15:1775388600,"Bitcoin Up or Down - April 5, 7:30AM-7:45AM ET",m15,2026-04-05T11:45:00+00:00,-42.31,923.67,4.574647887323945,11.2,1,46.88464788732395
btc,btc:m5:1775389500,"Bitcoin Up or Down - April 5, 7:45AM-7:50AM ET",m5,2026-04-05T11:50:00+00:00,-52.58,1012.63,0.0,0.0,0,52.58
btc,btc:m5:1775389800,"Bitcoin Up or Down - April 5, 7:50AM-7:55AM ET",m5,2026-04-05T11:55:00+00:00,-136.94,641.99,0.0,0.0,0,136.94
btc,btc:m5:1775390100,"Bitcoin Up or Down - April 5, 7:55AM-8:00AM ET",m5,2026-04-05T12:00:00+00:00,-3.99,1427.82,0.0,0.0,0,3.99
btc,btc:m15:1775389500,"Bitcoin Up or Down - April 5, 7:45AM-8:00AM ET",m15,2026-04-05T12:00:00+00:00,-82.2,2373.45,0.0,0.0,0,82.2
btc,btc:m5:1775390400,"Bitcoin Up or Down - April 5, 8:00AM-8:05AM ET",m5,2026-04-05T12:05:00+00:00,-36.19,396.45,-23.925,23.925,1,12.264999999999997
btc,btc:m5:1775390700,"Bitcoin Up or Down - April 5, 8:05AM-8:10AM ET",m5,2026-04-05T12:10:00+00:00,169.89,795.69,12.325,23.925,1,-157.565
btc,btc:m15:1775390400,"Bitcoin Up or Down - April 5, 8:00AM-8:15AM ET",m15,2026-04-05T12:15:00+00:00,-0.56,707.32,0.0,0.0,0,0.56
btc,btc:m5:1775391000,"Bitcoin Up or Down - April 5, 8:10AM-8:15AM ET",m5,2026-04-05T12:15:00+00:00,-11.11,300.96,-23.925,23.925,1,-12.815000000000001
btc,btc:m5:1775391300,"Bitcoin Up or Down - April 5, 8:15AM-8:20AM ET",m5,2026-04-05T12:20:00+00:00,-34.26,424.63,0.0,0.0,0,34.26
btc,btc:m5:1775391600,"Bitcoin Up or Down - April 5, 8:20AM-8:25AM ET",m5,2026-04-05T12:25:00+00:00,-16.08,842.4,0.0,0.0,0,16.08
btc,btc:m15:1775391300,"Bitcoin Up or Down - April 5, 8:15AM-8:30AM ET",m15,2026-04-05T12:30:00+00:00,32.65,2415.88,0.0,0.0,0,-32.65
btc,btc:m5:1775391900,"Bitcoin Up or Down - April 5, 8:25AM-8:30AM ET",m5,2026-04-05T12:30:00+00:00,-59.33,1129.32,-23.925,23.925,1,35.405
btc,btc:m5:1775392200,"Bitcoin Up or Down - April 5, 8:30AM-8:35AM ET",m5,2026-04-05T12:35:00+00:00,40.13,654.78,-23.925,23.925,1,-64.055
btc,btc:m5:1775392500,"Bitcoin Up or Down - April 5, 8:35AM-8:40AM ET",m5,2026-04-05T12:40:00+00:00,-122.47,2437.05,-12.899117647058826,47.355000000000004,2,109.57088235294117
btc,btc:m15:1775392200,"Bitcoin Up or Down - April 5, 8:30AM-8:45AM ET",m15,2026-04-05T12:45:00+00:00,39.74,1722.96,0.0,0.0,0,-39.74
btc,btc:m5:1775392800,"Bitcoin Up or Down - April 5, 8:40AM-8:45AM ET",m5,2026-04-05T12:45:00+00:00,291.63,1423.05,-4.631785714285716,47.355000000000004,2,-296.26178571428574
btc,btc:m5:1775393100,"Bitcoin Up or Down - April 5, 8:45AM-8:50AM ET",m5,2026-04-05T12:50:00+00:00,18.78,364.28,-12.384850746268658,47.355000000000004,2,-31.16485074626866
btc,btc:m5:1775393400,"Bitcoin Up or Down - April 5, 8:50AM-8:55AM ET",m5,2026-04-05T12:55:00+00:00,-19.03,185.4,0.0,0.0,0,19.03
btc,btc:m15:1775393100,"Bitcoin Up or Down - April 5, 8:45AM-9:00AM ET",m15,2026-04-05T13:00:00+00:00,7.68,2011.11,-4.214285714285712,27.499999999999996,2,-11.894285714285711
btc,btc:m5:1775393700,"Bitcoin Up or Down - April 5, 8:55AM-9:00AM ET",m5,2026-04-05T13:00:00+00:00,-31.52,1017.65,0.0,0.0,0,31.52
btc,btc:m5:1775394000,"Bitcoin Up or Down - April 5, 9:00AM-9:05AM ET",m5,2026-04-05T13:05:00+00:00,-47.3,47.3,0.0,0.0,0,47.3
btc,btc:m5:1775394300,"Bitcoin Up or Down - April 5, 9:05AM-9:10AM ET",m5,2026-04-05T13:10:00+00:00,-5.81,81.1,0.0,0.0,0,5.81
btc,btc:m15:1775394000,"Bitcoin Up or Down - April 5, 9:00AM-9:15AM ET",m15,2026-04-05T13:15:00+00:00,129.82,2177.56,0.0,0.0,0,-129.82
btc,btc:m5:1775394600,"Bitcoin Up or Down - April 5, 9:10AM-9:15AM ET",m5,2026-04-05T13:15:00+00:00,26.43,295.42,-23.925,23.925,1,-50.355000000000004
btc,btc:m5:1775394900,"Bitcoin Up or Down - April 5, 9:15AM-9:20AM ET",m5,2026-04-05T13:20:00+00:00,6.94,453.92,10.998658536585374,47.355000000000004,2,4.058658536585374
btc,btc:m5:1775395200,"Bitcoin Up or Down - April 5, 9:20AM-9:25AM ET",m5,2026-04-05T13:25:00+00:00,-22.35,82.51,0.0,0.0,0,22.35
btc,btc:m5:1775395500,"Bitcoin Up or Down - April 5, 9:25AM-9:30AM ET",m5,2026-04-05T13:30:00+00:00,-40.52,85.98,-23.925,23.925,1,16.595000000000002
btc,btc:m15:1775394900,"Bitcoin Up or Down - April 5, 9:15AM-9:30AM ET",m15,2026-04-05T13:30:00+00:00,170.81,2530.74,-16.299999999999997,16.299999999999997,1,-187.11
btc,btc:m5:1775395800,"Bitcoin Up or Down - April 5, 9:30AM-9:35AM ET",m5,2026-04-05T13:35:00+00:00,20.33,221.32,0.0,0.0,0,-20.33
btc,btc:m5:1775396100,"Bitcoin Up or Down - April 5, 9:35AM-9:40AM ET",m5,2026-04-05T13:40:00+00:00,101.17,587.04,19.103333333333346,47.355000000000004,2,-82.06666666666666
btc,btc:m15:1775395800,"Bitcoin Up or Down - April 5, 9:30AM-9:45AM ET",m15,2026-04-05T13:45:00+00:00,9.36,725.31,0.0,0.0,0,-9.36
btc,btc:m5:1775396400,"Bitcoin Up or Down - April 5, 9:40AM-9:45AM ET",m5,2026-04-05T13:45:00+00:00,-58.67,219.12,-23.925,23.925,1,34.745000000000005
btc,btc:m5:1775396700,"Bitcoin Up or Down - April 5, 9:45AM-9:50AM ET",m5,2026-04-05T13:50:00+00:00,-10.41,21.12,0.0,0.0,0,10.41
btc,btc:m5:1775397000,"Bitcoin Up or Down - April 5, 9:50AM-9:55AM ET",m5,2026-04-05T13:55:00+00:00,4.21,327.46,0.0,0.0,0,-4.21
btc,btc:m15:1775396700,"Bitcoin Up or Down - April 5, 9:45AM-10:00AM ET",m15,2026-04-05T14:00:00+00:00,13.46,916.84,0.0,0.0,0,-13.46
btc,btc:m5:1775397300,"Bitcoin Up or Down - April 5, 9:55AM-10:00AM ET",m5,2026-04-05T14:00:00+00:00,-10.06,357.75,0.0,0.0,0,10.06
btc,btc:m5:1775397600,"Bitcoin Up or Down - April 5, 10:00AM-10:05AM ET",m5,2026-04-05T14:05:00+00:00,33.45,247.31,90.00357142857143,23.925,1,56.55357142857143
btc,btc:m5:1775397900,"Bitcoin Up or Down - April 5, 10:05AM-10:10AM ET",m5,2026-04-05T14:10:00+00:00,13.23,178.71,-23.925,23.925,1,-37.155
btc,btc:m5:1775398200,"Bitcoin Up or Down - April 5, 10:10AM-10:15AM ET",m5,2026-04-05T14:15:00+00:00,32.03,39.44,-23.925,23.925,1,-55.955
btc,btc:m15:1775397600,"Bitcoin Up or Down - April 5, 10:00AM-10:15AM ET",m15,2026-04-05T14:15:00+00:00,209.77,1211.95,-16.299999999999997,16.299999999999997,1,-226.07
btc,btc:m5:1775398500,"Bitcoin Up or Down - April 5, 10:15AM-10:20AM ET",m5,2026-04-05T14:20:00+00:00,-12.49,220.38,-23.925,23.925,1,-11.435
btc,btc:m5:1775398800,"Bitcoin Up or Down - April 5, 10:20AM-10:25AM ET",m5,2026-04-05T14:25:00+00:00,53.68,110.08,80.09673913043478,23.925,1,26.416739130434784
btc,btc:m5:1775399100,"Bitcoin Up or Down - April 5, 10:25AM-10:30AM ET",m5,2026-04-05T14:30:00+00:00,-35.43,35.43,0.0,0.0,0,35.43
btc,btc:m15:1775398500,"Bitcoin Up or Down - April 5, 10:15AM-10:30AM ET",m15,2026-04-05T14:30:00+00:00,-15.73,847.87,0.0,0.0,0,15.73
btc,btc:m5:1775399400,"Bitcoin Up or Down - April 5, 10:30AM-10:35AM ET",m5,2026-04-05T14:35:00+00:00,-53.07,1207.88,53.25241935483872,23.925,1,106.32241935483873
btc,btc:m5:1775399700,"Bitcoin Up or Down - April 5, 10:35AM-10:40AM ET",m5,2026-04-05T14:40:00+00:00,32.54,223.12,0.0,0.0,0,-32.54
btc,btc:m5:1775400000,"Bitcoin Up or Down - April 5, 10:40AM-10:45AM ET",m5,2026-04-05T14:45:00+00:00,-138.0,737.83,0.0,0.0,0,138.0
btc,btc:m15:1775399400,"Bitcoin Up or Down - April 5, 10:30AM-10:45AM ET",m15,2026-04-05T14:45:00+00:00,9.32,657.07,0.0,0.0,0,-9.32
btc,btc:m5:1775400300,"Bitcoin Up or Down - April 5, 10:45AM-10:50AM ET",m5,2026-04-05T14:50:00+00:00,189.71,271.64,-11.308846153846158,47.355000000000004,2,-201.01884615384617
btc,btc:m5:1775400600,"Bitcoin Up or Down - April 5, 10:50AM-10:55AM ET",m5,2026-04-05T14:55:00+00:00,-209.74,669.65,0.0,0.0,0,209.74
btc,btc:m15:1775400300,"Bitcoin Up or Down - April 5, 10:45AM-11:00AM ET",m15,2026-04-05T15:00:00+00:00,-72.31,719.92,0.0,0.0,0,72.31
btc,btc:m5:1775400900,"Bitcoin Up or Down - April 5, 10:55AM-11:00AM ET",m5,2026-04-05T15:00:00+00:00,37.92,326.89,-23.925,23.925,1,-61.845
btc,btc:m5:1775401200,"Bitcoin Up or Down - April 5, 11:00AM-11:05AM ET",m5,2026-04-05T15:05:00+00:00,-83.39,2195.06,-23.925,23.925,1,59.465
btc,btc:m5:1775401500,"Bitcoin Up or Down - April 5, 11:05AM-11:10AM ET",m5,2026-04-05T15:10:00+00:00,132.02,1645.2,29.241666666666664,23.925,1,-102.77833333333335
btc,btc:m5:1775401800,"Bitcoin Up or Down - April 5, 11:10AM-11:15AM ET",m5,2026-04-05T15:15:00+00:00,137.05,640.06,0.0,0.0,0,-137.05
btc,btc:m15:1775401200,"Bitcoin Up or Down - April 5, 11:00AM-11:15AM ET",m15,2026-04-05T15:15:00+00:00,17.32,1489.72,8.776923076923076,16.299999999999997,1,-8.543076923076924
btc,btc:m5:1775402100,"Bitcoin Up or Down - April 5, 11:15AM-11:20AM ET",m5,2026-04-05T15:20:00+00:00,-10.54,37.5,0.0,0.0,0,10.54
btc,btc:m5:1775402400,"Bitcoin Up or Down - April 5, 11:20AM-11:25AM ET",m5,2026-04-05T15:25:00+00:00,-234.23,2057.18,16.62584745762712,23.925,1,250.8558474576271
btc,btc:m5:1775402700,"Bitcoin Up or Down - April 5, 11:25AM-11:30AM ET",m5,2026-04-05T15:30:00+00:00,112.08,459.74,0.0,0.0,0,-112.08
btc,btc:m15:1775402100,"Bitcoin Up or Down - April 5, 11:15AM-11:30AM ET",m15,2026-04-05T15:30:00+00:00,31.27,804.62,0.0,0.0,0,-31.27
btc,btc:m5:1775403000,"Bitcoin Up or Down - April 5, 11:30AM-11:35AM ET",m5,2026-04-05T15:35:00+00:00,-272.91,678.2,-12.384850746268658,47.355000000000004,2,260.52514925373134
btc,btc:m15:1775403000,"Bitcoin Up or Down - April 5, 11:30AM-11:45AM ET",m15,2026-04-05T15:45:00+00:00,-30.36,569.53,-9.722222222222221,27.499999999999996,2,20.637777777777778
btc,btc:m5:1775403900,"Bitcoin Up or Down - April 5, 11:45AM-11:50AM ET",m5,2026-04-05T15:50:00+00:00,-3.23,3.23,-23.925,23.925,1,-20.695
btc,btc:m5:1775404200,"Bitcoin Up or Down - April 5, 11:50AM-11:55AM ET",m5,2026-04-05T15:55:00+00:00,638.0,758.21,-23.925,23.925,1,-661.925
btc,btc:m15:1775403900,"Bitcoin Up or Down - April 5, 11:45AM-12:00PM ET",m15,2026-04-05T16:00:00+00:00,-32.76,553.24,4.574647887323945,11.2,1,37.33464788732394
btc,btc:m5:1775404500,"Bitcoin Up or Down - April 5, 11:55AM-12:00PM ET",m5,2026-04-05T16:00:00+00:00,-19.87,377.54,-10.16452380952381,47.355000000000004,2,9.70547619047619
btc,btc:m5:1775404800,"Bitcoin Up or Down - April 5, 12:00PM-12:05PM ET",m5,2026-04-05T16:05:00+00:00,-9.93,9.93,0.0,0.0,0,9.93
btc,btc:m5:1775405100,"Bitcoin Up or Down - April 5, 12:05PM-12:10PM ET",m5,2026-04-05T16:10:00+00:00,-25.34,254.9,-23.925,23.925,1,1.4149999999999991
btc,btc:m5:1775405400,"Bitcoin Up or Down - April 5, 12:10PM-12:15PM ET",m5,2026-04-05T16:15:00+00:00,-105.27,1326.07,-11.308846153846158,47.355000000000004,2,93.96115384615383
btc,btc:m15:1775404800,"Bitcoin Up or Down - April 5, 12:00PM-12:15PM ET",m15,2026-04-05T16:15:00+00:00,-90.67,3468.25,-16.299999999999997,16.299999999999997,1,74.37
btc,btc:m5:1775405700,"Bitcoin Up or Down - April 5, 12:15PM-12:20PM ET",m5,2026-04-05T16:20:00+00:00,-5.41,12.9,11.783955223880593,23.925,1,17.193955223880593
btc,btc:m5:1775406000,"Bitcoin Up or Down - April 5, 12:20PM-12:25PM ET",m5,2026-04-05T16:25:00+00:00,-9.86,730.8,12.882692307692306,23.925,1,22.742692307692305
btc,btc:m5:1775406300,"Bitcoin Up or Down - April 5, 12:25PM-12:30PM ET",m5,2026-04-05T16:30:00+00:00,36.35,658.79,-12.384850746268658,47.355000000000004,2,-48.73485074626866
btc,btc:m15:1775405700,"Bitcoin Up or Down - April 5, 12:15PM-12:30PM ET",m15,2026-04-05T16:30:00+00:00,-24.13,1076.81,6.9857142857142875,16.299999999999997,1,31.115714285714287
btc,btc:m5:1775406600,"Bitcoin Up or Down - April 5, 12:30PM-12:35PM ET",m5,2026-04-05T16:35:00+00:00,30.7,126.93,0.0,0.0,0,-30.7
btc,btc:m5:1775406900,"Bitcoin Up or Down - April 5, 12:35PM-12:40PM ET",m5,2026-04-05T16:40:00+00:00,74.85,359.64,-23.925,23.925,1,-98.77499999999999
btc,btc:m15:1775406600,"Bitcoin Up or Down - April 5, 12:30PM-12:45PM ET",m15,2026-04-05T16:45:00+00:00,506.35,2167.89,8.028358208955222,16.299999999999997,1,-498.3216417910448
btc,btc:m5:1775407200,"Bitcoin Up or Down - April 5, 12:40PM-12:45PM ET",m5,2026-04-05T16:45:00+00:00,251.61,1161.95,80.09673913043478,23.925,1,-171.51326086956522
btc,btc:m5:1775407500,"Bitcoin Up or Down - April 5, 12:45PM-12:50PM ET",m5,2026-04-05T16:50:00+00:00,9.18,51.21,-23.925,23.925,1,-33.105000000000004
btc,btc:m5:1775407800,"Bitcoin Up or Down - April 5, 12:50PM-12:55PM ET",m5,2026-04-05T16:55:00+00:00,152.83,978.8,-11.855,47.355000000000004,2,-164.685
btc,btc:m5:1775408100,"Bitcoin Up or Down - April 5, 12:55PM-1:00PM ET",m5,2026-04-05T17:00:00+00:00,-46.53,556.87,0.0,0.0,0,46.53
btc,btc:m15:1775407500,"Bitcoin Up or Down - April 5, 12:45PM-1:00PM ET",m15,2026-04-05T17:00:00+00:00,-9.34,402.0,0.0,0.0,0,9.34
btc,btc:m5:1775408400,"Bitcoin Up or Down - April 5, 1:00PM-1:05PM ET",m5,2026-04-05T17:05:00+00:00,93.28,692.1,-9.9721875,47.355000000000004,2,-103.2521875
btc,btc:m5:1775408700,"Bitcoin Up or Down - April 5, 1:05PM-1:10PM ET",m5,2026-04-05T17:10:00+00:00,37.46,139.24,0.0,0.0,0,-37.46
btc,btc:m15:1775408400,"Bitcoin Up or Down - April 5, 1:00PM-1:15PM ET",m15,2026-04-05T17:15:00+00:00,91.63,1599.04,8.028358208955222,16.299999999999997,1,-83.60164179104477
btc,btc:m5:1775409000,"Bitcoin Up or Down - April 5, 1:10PM-1:15PM ET",m5,2026-04-05T17:15:00+00:00,38.97,1208.84,21.002142857142864,47.355000000000004,2,-17.967857142857135
btc,btc:m5:1775409300,"Bitcoin Up or Down - April 5, 1:15PM-1:20PM ET",m5,2026-04-05T17:20:00+00:00,25.93,42.59,-23.925,23.925,1,-49.855000000000004
btc,btc:m5:1775409600,"Bitcoin Up or Down - April 5, 1:20PM-1:25PM ET",m5,2026-04-05T17:25:00+00:00,226.65,1480.55,34.428658536585374,23.925,1,-192.22134146341463
btc,btc:m15:1775409300,"Bitcoin Up or Down - April 5, 1:15PM-1:30PM ET",m15,2026-04-05T17:30:00+00:00,49.04,1406.51,7.323188405797101,16.299999999999997,1,-41.716811594202895
btc,btc:m5:1775409900,"Bitcoin Up or Down - April 5, 1:25PM-1:30PM ET",m5,2026-04-05T17:30:00+00:00,-5.62,57.16,0.0,0.0,0,5.62
btc,btc:m5:1775410200,"Bitcoin Up or Down - April 5, 1:30PM-1:35PM ET",m5,2026-04-05T17:35:00+00:00,26.92,245.26,-12.384850746268658,47.355000000000004,2,-39.304850746268656
btc,btc:m5:1775410500,"Bitcoin Up or Down - April 5, 1:35PM-1:40PM ET",m5,2026-04-05T17:40:00+00:00,-2.18,247.56,0.0,0.0,0,2.18
btc,btc:m15:1775410200,"Bitcoin Up or Down - April 5, 1:30PM-1:45PM ET",m15,2026-04-05T17:45:00+00:00,-29.97,889.3,-11.2,11.2,1,18.77
btc,btc:m5:1775410800,"Bitcoin Up or Down - April 5, 1:40PM-1:45PM ET",m5,2026-04-05T17:45:00+00:00,61.97,587.57,-23.925,23.925,1,-85.895
btc,btc:m5:1775411100,"Bitcoin Up or Down - April 5, 1:45PM-1:50PM ET",m5,2026-04-05T17:50:00+00:00,56.38,401.54,-8.94516393442623,47.355000000000004,2,-65.32516393442623
btc,btc:m5:1775411400,"Bitcoin Up or Down - April 5, 1:50PM-1:55PM ET",m5,2026-04-05T17:55:00+00:00,194.66,951.52,21.002142857142864,47.355000000000004,2,-173.65785714285713
btc,btc:m15:1775411100,"Bitcoin Up or Down - April 5, 1:45PM-2:00PM ET",m15,2026-04-05T18:00:00+00:00,115.18,1996.72,-11.2,11.2,1,-126.38000000000001
