folder,tf,event_id,side,n_fills,event_start,event_end,min_price,max_price,avg_price,next_event_start,event_gap_s
Bitcoin_Up_or_Down_-_April_12_2PM_ET,h1,79,Down,1,2026-04-12 20:37:11+00:00,2026-04-12 20:37:11+00:00,37.0,37.0,37.0,2026-04-12 20:37:15+00:00,4.0
Bitcoin_Up_or_Down_-_April_12_2PM_ET,h1,80,Down,1,2026-04-12 20:37:15+00:00,2026-04-12 20:37:15+00:00,37.0,37.0,37.0,2026-04-12 20:37:31+00:00,16.0
Bitcoin_Up_or_Down_-_April_12_2PM_ET,h1,81,Up,1,2026-04-12 20:37:31+00:00,2026-04-12 20:37:31+00:00,60.0,60.0,60.0,2026-04-12 20:37:33+00:00,2.0
Bitcoin_Up_or_Down_-_April_12_2PM_ET,h1,82,Down,8,2026-04-12 20:37:33+00:00,2026-04-12 20:37:35+00:00,37.0,37.0,37.0,2026-04-12 20:37:35+00:00,0.0
Bitcoin_Up_or_Down_-_April_12_2PM_ET,h1,83,Up,7,2026-04-12 20:37:35+00:00,2026-04-12 20:37:35+00:00,59.0,59.0,59.0,2026-04-12 20:37:35+00:00,0.0
Bitcoin_Up_or_Down_-_April_12_2PM_ET,h1,84,Down,1,2026-04-12 20:37:35+00:00,2026-04-12 20:37:35+00:00,37.0,37.0,37.0,2026-04-12 20:37:37+00:00,2.0
Bitcoin_Up_or_Down_-_April_12_2PM_ET,h1,85,Up,12,2026-04-12 20:37:37+00:00,2026-04-12 20:37:37+00:00,59.0,59.0,59.0,2026-04-12 20:37:41+00:00,4.0
Bitcoin_Up_or_Down_-_April_12_2PM_ET,h1,86,Up,2,2026-04-12 20:37:41+00:00,2026-04-12 20:37:43+00:00,56.0,58.0,57.0,2026-04-12 20:38:33+00:00,50.0
Bitcoin_Up_or_Down_-_April_12_2PM_ET,h1,87,Down,1,2026-04-12 20:38:33+00:00,2026-04-12 20:38:33+00:00,35.0,35.0,35.0,2026-04-12 20:38:47+00:00,14.0
Bitcoin_Up_or_Down_-_April_12_2PM_ET,h1,88,Down,1,2026-04-12 20:38:47+00:00,2026-04-12 20:38:47+00:00,35.0,35.0,35.0,2026-04-12 20:38:57+00:00,10.0
Bitcoin_Up_or_Down_-_April_12_2PM_ET,h1,89,Down,1,2026-04-12 20:38:57+00:00,2026-04-12 20:38:57+00:00,35.0,35.0,35.0,2026-04-12 20:39:07+00:00,10.0
Bitcoin_Up_or_Down_-_April_12_2PM_ET,h1,90,Down,1,2026-04-12 20:39:07+00:00,2026-04-12 20:39:07+00:00,35.0,35.0,35.0,2026-04-12 20:39:11+00:00,4.0
Bitcoin_Up_or_Down_-_April_12_2PM_ET,h1,91,Down,1,2026-04-12 20:39:11+00:00,2026-04-12 20:39:11+00:00,35.0,35.0,35.0,2026-04-12 20:39:41+00:00,30.0
Bitcoin_Up_or_Down_-_April_12_2PM_ET,h1,92,Down,1,2026-04-12 20:39:41+00:00,2026-04-12 20:39:41+00:00,34.0,34.0,34.0,2026-04-12 20:40:03+00:00,22.0
Bitcoin_Up_or_Down_-_April_12_2PM_ET,h1,93,Down,1,2026-04-12 20:40:03+00:00,2026-04-12 20:40:03+00:00,33.0,33.0,33.0,2026-04-12 20:40:11+00:00,8.0
Bitcoin_Up_or_Down_-_April_12_2PM_ET,h1,94,Down,1,2026-04-12 20:40:11+00:00,2026-04-12 20:40:11+00:00,32.0,32.0,32.0,2026-04-12 20:40:15+00:00,4.0
Bitcoin_Up_or_Down_-_April_12_2PM_ET,h1,95,Down,1,2026-04-12 20:40:15+00:00,2026-04-12 20:40:15+00:00,32.0,32.0,32.0,2026-04-12 20:40:23+00:00,8.0
Bitcoin_Up_or_Down_-_April_12_2PM_ET,h1,96,Down,4,2026-04-12 20:40:23+00:00,2026-04-12 20:40:29+00:00,32.0,32.0,32.0,2026-04-12 20:40:41+00:00,12.0
Bitcoin_Up_or_Down_-_April_12_2PM_ET,h1,97,Down,1,2026-04-12 20:40:41+00:00,2026-04-12 20:40:41+00:00,32.0,32.0,32.0,2026-04-12 20:40:55+00:00,14.0
Bitcoin_Up_or_Down_-_April_12_2PM_ET,h1,98,Down,2,2026-04-12 20:40:55+00:00,2026-04-12 20:40:57+00:00,32.0,32.0,32.0,2026-04-12 20:41:31+00:00,34.0
Bitcoin_Up_or_Down_-_April_12_2PM_ET,h1,99,Down,1,2026-04-12 20:41:31+00:00,2026-04-12 20:41:31+00:00,32.0,32.0,32.0,2026-04-12 20:42:09+00:00,38.0
Bitcoin_Up_or_Down_-_April_12_2PM_ET,h1,100,Up,3,2026-04-12 20:42:09+00:00,2026-04-12 20:42:11+00:00,69.0,69.0,69.0,2026-04-12 20:42:33+00:00,22.0
Bitcoin_Up_or_Down_-_April_12_2PM_ET,h1,101,Down,1,2026-04-12 20:42:33+00:00,2026-04-12 20:42:33+00:00,32.0,32.0,32.0,2026-04-12 20:42:37+00:00,4.0
Bitcoin_Up_or_Down_-_April_12_2PM_ET,h1,102,Down,2,2026-04-12 20:42:37+00:00,2026-04-12 20:42:37+00:00,32.0,32.0,32.0,2026-04-12 20:42:47+00:00,10.0
Bitcoin_Up_or_Down_-_April_12_2PM_ET,h1,103,Up,2,2026-04-12 20:42:47+00:00,2026-04-12 20:42:47+00:00,53.0,53.0,53.0,2026-04-12 20:42:51+00:00,4.0
Bitcoin_Up_or_Down_-_April_12_2PM_ET,h1,104,Up,1,2026-04-12 20:42:51+00:00,2026-04-12 20:42:51+00:00,52.0,52.0,52.0,2026-04-12 20:42:51+00:00,0.0
Bitcoin_Up_or_Down_-_April_12_2PM_ET,h1,105,Down,1,2026-04-12 20:42:51+00:00,2026-04-12 20:42:51+00:00,45.0,45.0,45.0,2026-04-12 20:42:51+00:00,0.0
Bitcoin_Up_or_Down_-_April_12_2PM_ET,h1,106,Up,1,2026-04-12 20:42:51+00:00,2026-04-12 20:42:51+00:00,52.0,52.0,52.0,2026-04-12 20:42:51+00:00,0.0
Bitcoin_Up_or_Down_-_April_12_2PM_ET,h1,107,Down,1,2026-04-12 20:42:51+00:00,2026-04-12 20:42:51+00:00,45.0,45.0,45.0,2026-04-12 20:42:53+00:00,2.0
Bitcoin_Up_or_Down_-_April_12_2PM_ET,h1,108,Up,3,2026-04-12 20:42:53+00:00,2026-04-12 20:42:53+00:00,52.0,52.0,52.0,2026-04-12 20:42:57+00:00,4.0
Bitcoin_Up_or_Down_-_April_12_2PM_ET,h1,109,Up,12,2026-04-12 20:42:57+00:00,2026-04-12 20:43:05+00:00,49.0,51.0,49.916666666666664,2026-04-12 20:43:21+00:00,16.0
Bitcoin_Up_or_Down_-_April_12_2PM_ET,h1,110,Up,1,2026-04-12 20:43:21+00:00,2026-04-12 20:43:21+00:00,51.0,51.0,51.0,2026-04-12 20:43:25+00:00,4.0
Bitcoin_Up_or_Down_-_April_12_2PM_ET,h1,111,Up,37,2026-04-12 20:43:25+00:00,2026-04-12 20:43:37+00:00,43.0,47.0,45.239729729729724,2026-04-12 20:43:51+00:00,14.0
Bitcoin_Up_or_Down_-_April_12_2PM_ET,h1,112,Up,2,2026-04-12 20:43:51+00:00,2026-04-12 20:43:51+00:00,44.0,44.0,44.0,2026-04-12 20:43:51+00:00,0.0
Bitcoin_Up_or_Down_-_April_12_2PM_ET,h1,113,Down,1,2026-04-12 20:43:51+00:00,2026-04-12 20:43:51+00:00,53.0,53.0,53.0,2026-04-12 20:43:53+00:00,2.0
Bitcoin_Up_or_Down_-_April_12_2PM_ET,h1,114,Up,1,2026-04-12 20:43:53+00:00,2026-04-12 20:43:53+00:00,44.0,44.0,44.0,2026-04-12 20:43:53+00:00,0.0
Bitcoin_Up_or_Down_-_April_12_2PM_ET,h1,115,Down,1,2026-04-12 20:43:53+00:00,2026-04-12 20:43:53+00:00,52.0,52.0,52.0,2026-04-12 20:43:53+00:00,0.0
Bitcoin_Up_or_Down_-_April_12_2PM_ET,h1,116,Up,2,2026-04-12 20:43:53+00:00,2026-04-12 20:43:53+00:00,44.0,44.0,44.0,2026-04-12 20:43:53+00:00,0.0
Bitcoin_Up_or_Down_-_April_12_2PM_ET,h1,117,Down,1,2026-04-12 20:43:53+00:00,2026-04-12 20:43:53+00:00,52.0,52.0,52.0,2026-04-12 20:43:53+00:00,0.0
Bitcoin_Up_or_Down_-_April_12_2PM_ET,h1,118,Up,5,2026-04-12 20:43:53+00:00,2026-04-12 20:43:53+00:00,44.0,44.0,44.0,2026-04-12 20:43:53+00:00,0.0
Bitcoin_Up_or_Down_-_April_12_2PM_ET,h1,119,Down,1,2026-04-12 20:43:53+00:00,2026-04-12 20:43:53+00:00,52.0,52.0,52.0,2026-04-12 20:43:53+00:00,0.0
Bitcoin_Up_or_Down_-_April_12_2PM_ET,h1,120,Up,1,2026-04-12 20:43:53+00:00,2026-04-12 20:43:53+00:00,44.0,44.0,44.0,2026-04-12 20:43:53+00:00,0.0
Bitcoin_Up_or_Down_-_April_12_2PM_ET,h1,121,Down,1,2026-04-12 20:43:53+00:00,2026-04-12 20:43:53+00:00,52.0,52.0,52.0,2026-04-12 20:43:55+00:00,2.0
Bitcoin_Up_or_Down_-_April_12_2PM_ET,h1,122,Up,1,2026-04-12 20:43:55+00:00,2026-04-12 20:43:55+00:00,44.0,44.0,44.0,2026-04-12 20:43:55+00:00,0.0
Bitcoin_Up_or_Down_-_April_12_2PM_ET,h1,123,Down,1,2026-04-12 20:43:55+00:00,2026-04-12 20:43:55+00:00,52.0,52.0,52.0,2026-04-12 20:43:55+00:00,0.0
Bitcoin_Up_or_Down_-_April_12_2PM_ET,h1,124,Up,2,2026-04-12 20:43:55+00:00,2026-04-12 20:43:55+00:00,44.0,44.0,44.0,2026-04-12 20:43:55+00:00,0.0
Bitcoin_Up_or_Down_-_April_12_2PM_ET,h1,125,Down,1,2026-04-12 20:43:55+00:00,2026-04-12 20:43:55+00:00,52.0,52.0,52.0,2026-04-12 20:43:55+00:00,0.0
Bitcoin_Up_or_Down_-_April_12_2PM_ET,h1,126,Up,5,2026-04-12 20:43:55+00:00,2026-04-12 20:43:55+00:00,44.0,44.0,44.0,2026-04-12 20:43:57+00:00,2.0
Bitcoin_Up_or_Down_-_April_12_2PM_ET,h1,127,Down,1,2026-04-12 20:43:57+00:00,2026-04-12 20:43:57+00:00,52.0,52.0,52.0,2026-04-12 20:43:57+00:00,0.0
Bitcoin_Up_or_Down_-_April_12_2PM_ET,h1,128,Up,1,2026-04-12 20:43:57+00:00,2026-04-12 20:43:57+00:00,44.0,44.0,44.0,2026-04-12 20:43:57+00:00,0.0
Bitcoin_Up_or_Down_-_April_12_2PM_ET,h1,129,Down,2,2026-04-12 20:43:57+00:00,2026-04-12 20:43:57+00:00,52.0,52.0,52.0,2026-04-12 20:44:01+00:00,4.0
Bitcoin_Up_or_Down_-_April_12_2PM_ET,h1,130,Up,6,2026-04-12 20:44:01+00:00,2026-04-12 20:44:01+00:00,44.0,44.0,44.0,2026-04-12 20:44:03+00:00,2.0
Bitcoin_Up_or_Down_-_April_12_2PM_ET,h1,131,Down,1,2026-04-12 20:44:03+00:00,2026-04-12 20:44:03+00:00,52.0,52.0,52.0,2026-04-12 20:44:03+00:00,0.0
Bitcoin_Up_or_Down_-_April_12_2PM_ET,h1,132,Up,2,2026-04-12 20:44:03+00:00,2026-04-12 20:44:03+00:00,44.0,44.0,44.0,2026-04-12 20:44:03+00:00,0.0
Bitcoin_Up_or_Down_-_April_12_2PM_ET,h1,133,Down,2,2026-04-12 20:44:03+00:00,2026-04-12 20:44:03+00:00,52.0,52.0,52.0,2026-04-12 20:44:03+00:00,0.0
Bitcoin_Up_or_Down_-_April_12_2PM_ET,h1,134,Up,12,2026-04-12 20:44:03+00:00,2026-04-12 20:44:03+00:00,44.0,44.0,44.0,2026-04-12 20:44:07+00:00,4.0
Bitcoin_Up_or_Down_-_April_12_2PM_ET,h1,135,Down,1,2026-04-12 20:44:07+00:00,2026-04-12 20:44:07+00:00,51.0,51.0,51.0,2026-04-12 20:45:11+00:00,64.0
Bitcoin_Up_or_Down_-_April_12_2PM_ET,h1,136,Up,4,2026-04-12 20:45:11+00:00,2026-04-12 20:45:11+00:00,43.0,43.0,43.0,2026-04-12 20:45:17+00:00,6.0
Bitcoin_Up_or_Down_-_April_12_2PM_ET,h1,137,Up,14,2026-04-12 20:45:17+00:00,2026-04-12 20:45:19+00:00,42.0,42.0,42.0,2026-04-12 20:47:01+00:00,102.0
Bitcoin_Up_or_Down_-_April_12_2PM_ET,h1,138,Down,1,2026-04-12 20:47:01+00:00,2026-04-12 20:47:01+00:00,54.0,54.0,54.0,2026-04-12 20:47:31+00:00,30.0
Bitcoin_Up_or_Down_-_April_12_2PM_ET,h1,139,Down,1,2026-04-12 20:47:31+00:00,2026-04-12 20:47:31+00:00,55.0,55.0,55.0,2026-04-12 20:47:39+00:00,8.0
Bitcoin_Up_or_Down_-_April_12_2PM_ET,h1,140,Down,1,2026-04-12 20:47:39+00:00,2026-04-12 20:47:39+00:00,55.0,55.0,55.0,2026-04-12 20:47:43+00:00,4.0
Bitcoin_Up_or_Down_-_April_12_2PM_ET,h1,141,Down,1,2026-04-12 20:47:43+00:00,2026-04-12 20:47:43+00:00,55.0,55.0,55.0,2026-04-12 20:47:47+00:00,4.0
Bitcoin_Up_or_Down_-_April_12_2PM_ET,h1,142,Down,1,2026-04-12 20:47:47+00:00,2026-04-12 20:47:47+00:00,55.0,55.0,55.0,2026-04-12 20:47:53+00:00,6.0
Bitcoin_Up_or_Down_-_April_12_2PM_ET,h1,143,Down,1,2026-04-12 20:47:53+00:00,2026-04-12 20:47:53+00:00,55.0,55.0,55.0,2026-04-12 20:48:09+00:00,16.0
Bitcoin_Up_or_Down_-_April_12_2PM_ET,h1,144,Down,1,2026-04-12 20:48:09+00:00,2026-04-12 20:48:09+00:00,56.0,56.0,56.0,2026-04-12 20:48:17+00:00,8.0
Bitcoin_Up_or_Down_-_April_12_2PM_ET,h1,145,Down,1,2026-04-12 20:48:17+00:00,2026-04-12 20:48:17+00:00,56.0,56.0,56.0,2026-04-12 20:48:21+00:00,4.0
Bitcoin_Up_or_Down_-_April_12_2PM_ET,h1,146,Down,2,2026-04-12 20:48:21+00:00,2026-04-12 20:48:23+00:00,56.0,56.0,56.0,2026-04-12 20:48:31+00:00,8.0
Bitcoin_Up_or_Down_-_April_12_2PM_ET,h1,147,Down,1,2026-04-12 20:48:31+00:00,2026-04-12 20:48:31+00:00,56.0,56.0,56.0,2026-04-12 20:49:11+00:00,40.0
Bitcoin_Up_or_Down_-_April_12_2PM_ET,h1,148,Down,1,2026-04-12 20:49:11+00:00,2026-04-12 20:49:11+00:00,60.0,60.0,60.0,2026-04-12 20:49:15+00:00,4.0
Bitcoin_Up_or_Down_-_April_12_2PM_ET,h1,149,Down,1,2026-04-12 20:49:15+00:00,2026-04-12 20:49:15+00:00,60.39,60.39,60.39,2026-04-12 20:49:27+00:00,12.0
Bitcoin_Up_or_Down_-_April_12_2PM_ET,h1,150,Down,1,2026-04-12 20:49:27+00:00,2026-04-12 20:49:27+00:00,63.98,63.98,63.98,2026-04-12 20:49:35+00:00,8.0
Bitcoin_Up_or_Down_-_April_12_2PM_ET,h1,151,Up,2,2026-04-12 20:49:35+00:00,2026-04-12 20:49:37+00:00,35.0,35.49,35.245000000000005,2026-04-12 20:49:47+00:00,10.0
Bitcoin_Up_or_Down_-_April_12_2PM_ET,h1,152,Up,1,2026-04-12 20:49:47+00:00,2026-04-12 20:49:47+00:00,38.0,38.0,38.0,2026-04-12 20:50:03+00:00,16.0
Bitcoin_Up_or_Down_-_April_12_2PM_ET,h1,153,Down,1,2026-04-12 20:50:03+00:00,2026-04-12 20:50:03+00:00,58.0,58.0,58.0,2026-04-12 20:50:07+00:00,4.0
Bitcoin_Up_or_Down_-_April_12_2PM_ET,h1,154,Down,7,2026-04-12 20:50:07+00:00,2026-04-12 20:50:07+00:00,52.0,53.21,52.17285714285714,2026-04-12 20:50:49+00:00,42.0
Bitcoin_Up_or_Down_-_April_12_2PM_ET,h1,155,Up,1,2026-04-12 20:50:49+00:00,2026-04-12 20:50:49+00:00,51.65,51.65,51.65,2026-04-12 20:51:21+00:00,32.0
Bitcoin_Up_or_Down_-_April_12_2PM_ET,h1,156,Up,2,2026-04-12 20:51:21+00:00,2026-04-12 20:51:23+00:00,56.07,60.29,58.18,2026-04-12 20:51:31+00:00,8.0
Bitcoin_Up_or_Down_-_April_12_2PM_ET,h1,157,Down,2,2026-04-12 20:51:31+00:00,2026-04-12 20:51:33+00:00,30.07,30.18,30.125,2026-04-12 20:51:37+00:00,4.0
Bitcoin_Up_or_Down_-_April_12_2PM_ET,h1,158,Down,2,2026-04-12 20:51:37+00:00,2026-04-12 20:51:39+00:00,31.0,43.0,37.0,2026-04-12 20:51:43+00:00,4.0
Bitcoin_Up_or_Down_-_April_12_2PM_ET,h1,159,Down,1,2026-04-12 20:51:43+00:00,2026-04-12 20:51:43+00:00,44.0,44.0,44.0,2026-04-12 20:51:51+00:00,8.0
Bitcoin_Up_or_Down_-_April_12_2PM_ET,h1,160,Down,6,2026-04-12 20:51:51+00:00,2026-04-12 20:51:55+00:00,40.0,48.0,43.666666666666664,2026-04-12 20:51:59+00:00,4.0
Bitcoin_Up_or_Down_-_April_12_2PM_ET,h1,161,Down,2,2026-04-12 20:51:59+00:00,2026-04-12 20:52:01+00:00,40.16,40.98,40.56999999999999,2026-04-12 20:52:39+00:00,38.0
Bitcoin_Up_or_Down_-_April_12_2PM_ET,h1,162,Down,1,2026-04-12 20:52:39+00:00,2026-04-12 20:52:39+00:00,43.0,43.0,43.0,2026-04-12 20:52:49+00:00,10.0
Bitcoin_Up_or_Down_-_April_12_2PM_ET,h1,163,Down,1,2026-04-12 20:52:49+00:00,2026-04-12 20:52:49+00:00,43.0,43.0,43.0,2026-04-12 20:52:59+00:00,10.0
Bitcoin_Up_or_Down_-_April_12_2PM_ET,h1,164,Down,1,2026-04-12 20:52:59+00:00,2026-04-12 20:52:59+00:00,43.0,43.0,43.0,2026-04-12 20:53:05+00:00,6.0
Bitcoin_Up_or_Down_-_April_12_2PM_ET,h1,165,Up,1,2026-04-12 20:53:05+00:00,2026-04-12 20:53:05+00:00,65.0,65.0,65.0,2026-04-12 20:53:25+00:00,20.0
Bitcoin_Up_or_Down_-_April_12_2PM_ET,h1,166,Up,1,2026-04-12 20:53:25+00:00,2026-04-12 20:53:25+00:00,70.56,70.56,70.56,2026-04-12 20:53:31+00:00,6.0
Bitcoin_Up_or_Down_-_April_12_2PM_ET,h1,167,Up,1,2026-04-12 20:53:31+00:00,2026-04-12 20:53:31+00:00,75.0,75.0,75.0,2026-04-12 20:53:35+00:00,4.0
Bitcoin_Up_or_Down_-_April_12_2PM_ET,h1,168,Down,1,2026-04-12 20:53:35+00:00,2026-04-12 20:53:35+00:00,25.0,25.0,25.0,2026-04-12 20:53:43+00:00,8.0
Bitcoin_Up_or_Down_-_April_12_2PM_ET,h1,169,Down,1,2026-04-12 20:53:43+00:00,2026-04-12 20:53:43+00:00,38.08,38.08,38.08,2026-04-12 20:53:43+00:00,0.0
Bitcoin_Up_or_Down_-_April_12_2PM_ET,h1,170,Up,3,2026-04-12 20:53:43+00:00,2026-04-12 20:53:45+00:00,55.0,56.0,55.333333333333336,2026-04-12 20:53:49+00:00,4.0
Bitcoin_Up_or_Down_-_April_12_2PM_ET,h1,171,Up,2,2026-04-12 20:53:49+00:00,2026-04-12 20:53:49+00:00,56.0,56.0,56.0,2026-04-12 20:53:55+00:00,6.0
Bitcoin_Up_or_Down_-_April_12_2PM_ET,h1,172,Up,1,2026-04-12 20:53:55+00:00,2026-04-12 20:53:55+00:00,56.0,56.0,56.0,2026-04-12 20:54:01+00:00,6.0
Bitcoin_Up_or_Down_-_April_12_2PM_ET,h1,173,Up,1,2026-04-12 20:54:01+00:00,2026-04-12 20:54:01+00:00,56.0,56.0,56.0,2026-04-12 20:54:13+00:00,12.0
Bitcoin_Up_or_Down_-_April_12_2PM_ET,h1,174,Up,2,2026-04-12 20:54:13+00:00,2026-04-12 20:54:15+00:00,57.94,58.0,57.97,2026-04-12 20:54:33+00:00,18.0
Bitcoin_Up_or_Down_-_April_12_2PM_ET,h1,175,Down,2,2026-04-12 20:54:33+00:00,2026-04-12 20:54:33+00:00,41.56,43.11,42.335,2026-04-12 20:55:11+00:00,38.0
Bitcoin_Up_or_Down_-_April_12_2PM_ET,h1,176,Down,1,2026-04-12 20:55:11+00:00,2026-04-12 20:55:11+00:00,42.0,42.0,42.0,2026-04-12 20:57:15+00:00,124.0
Bitcoin_Up_or_Down_-_April_12_2PM_ET,h1,177,Up,1,2026-04-12 20:57:15+00:00,2026-04-12 20:57:15+00:00,86.0,86.0,86.0,2026-04-12 20:57:25+00:00,10.0
Bitcoin_Up_or_Down_-_April_12_2PM_ET,h1,178,Down,1,2026-04-12 20:57:25+00:00,2026-04-12 20:57:25+00:00,11.0,11.0,11.0,2026-04-12 20:57:33+00:00,8.0
Bitcoin_Up_or_Down_-_April_12_2PM_ET,h1,179,Down,1,2026-04-12 20:57:33+00:00,2026-04-12 20:57:33+00:00,10.0,10.0,10.0,2026-04-12 20:57:33+00:00,0.0
Bitcoin_Up_or_Down_-_April_12_2PM_ET,h1,180,Up,7,2026-04-12 20:57:33+00:00,2026-04-12 20:57:41+00:00,87.0,87.0,87.0,2026-04-12 20:57:49+00:00,8.0
Bitcoin_Up_or_Down_-_April_12_2PM_ET,h1,181,Down,1,2026-04-12 20:57:49+00:00,2026-04-12 20:57:49+00:00,9.0,9.0,9.0,2026-04-12 20:58:01+00:00,12.0
Bitcoin_Up_or_Down_-_April_12_2PM_ET,h1,182,Down,1,2026-04-12 20:58:01+00:00,2026-04-12 20:58:01+00:00,9.0,9.0,9.0,2026-04-12 20:58:03+00:00,2.0
Bitcoin_Up_or_Down_-_April_12_2PM_ET,h1,183,Up,2,2026-04-12 20:58:03+00:00,2026-04-12 20:58:03+00:00,91.75,92.0,91.875,2026-04-12 20:58:09+00:00,6.0
Bitcoin_Up_or_Down_-_April_12_2PM_ET,h1,184,Up,1,2026-04-12 20:58:09+00:00,2026-04-12 20:58:09+00:00,92.0,92.0,92.0,2026-04-12 20:58:25+00:00,16.0
Bitcoin_Up_or_Down_-_April_12_2PM_ET,h1,185,Down,4,2026-04-12 20:58:25+00:00,2026-04-12 20:58:29+00:00,9.8,52.0,38.42,2026-04-12 20:58:31+00:00,2.0
Bitcoin_Up_or_Down_-_April_12_2PM_ET,h1,186,Up,1,2026-04-12 20:58:31+00:00,2026-04-12 20:58:31+00:00,48.0,48.0,48.0,2026-04-12 20:58:41+00:00,10.0
Bitcoin_Up_or_Down_-_April_12_2PM_ET,h1,187,Down,13,2026-04-12 20:58:41+00:00,2026-04-12 20:58:55+00:00,47.0,49.0,47.15384615384615,2026-04-12 20:58:59+00:00,4.0
Bitcoin_Up_or_Down_-_April_12_2PM_ET,h1,188,Down,2,2026-04-12 20:58:59+00:00,2026-04-12 20:58:59+00:00,47.0,48.33,47.665,2026-04-12 20:59:03+00:00,4.0
Bitcoin_Up_or_Down_-_April_12_2PM_ET,h1,189,Down,1,2026-04-12 20:59:03+00:00,2026-04-12 20:59:03+00:00,50.0,50.0,50.0,2026-04-12 20:59:31+00:00,28.0
Bitcoin_Up_or_Down_-_April_12_2PM_ET,h1,190,Up,1,2026-04-12 20:59:31+00:00,2026-04-12 20:59:31+00:00,46.0,46.0,46.0,2026-04-12 20:59:37+00:00,6.0
Bitcoin_Up_or_Down_-_April_12_2PM_ET,h1,191,Up,1,2026-04-12 20:59:37+00:00,2026-04-12 20:59:37+00:00,48.0,48.0,48.0,2026-04-12 20:59:43+00:00,6.0
Bitcoin_Up_or_Down_-_April_12_2PM_ET,h1,192,Up,14,2026-04-12 20:59:43+00:00,2026-04-12 20:59:45+00:00,41.0,42.0,41.142857142857146,2026-04-12 20:59:55+00:00,10.0
Bitcoin_Up_or_Down_-_April_12_2PM_ET,h1,193,Up,1,2026-04-12 20:59:55+00:00,2026-04-12 20:59:55+00:00,38.0,38.0,38.0,,
Bitcoin_Up_or_Down_-_April_12_330PM-345PM_ET,m15,1,Up,8,2026-04-12 21:30:13+00:00,2026-04-12 21:30:19+00:00,38.0,39.0,38.125,2026-04-12 21:31:33+00:00,74.0
Bitcoin_Up_or_Down_-_April_12_330PM-345PM_ET,m15,2,Down,1,2026-04-12 21:31:33+00:00,2026-04-12 21:31:33+00:00,56.0,56.0,56.0,2026-04-12 21:31:59+00:00,26.0
Bitcoin_Up_or_Down_-_April_12_330PM-345PM_ET,m15,3,Down,1,2026-04-12 21:31:59+00:00,2026-04-12 21:31:59+00:00,56.0,56.0,56.0,2026-04-12 21:33:15+00:00,76.0
Bitcoin_Up_or_Down_-_April_12_330PM-345PM_ET,m15,4,Down,1,2026-04-12 21:33:15+00:00,2026-04-12 21:33:15+00:00,53.0,53.0,53.0,2026-04-12 21:33:39+00:00,24.0
Bitcoin_Up_or_Down_-_April_12_330PM-345PM_ET,m15,5,Up,2,2026-04-12 21:33:39+00:00,2026-04-12 21:33:39+00:00,48.0,48.0,48.0,2026-04-12 21:34:11+00:00,32.0
Bitcoin_Up_or_Down_-_April_12_330PM-345PM_ET,m15,6,Down,1,2026-04-12 21:34:11+00:00,2026-04-12 21:34:11+00:00,55.0,55.0,55.0,2026-04-12 21:34:15+00:00,4.0
Bitcoin_Up_or_Down_-_April_12_330PM-345PM_ET,m15,7,Down,1,2026-04-12 21:34:15+00:00,2026-04-12 21:34:15+00:00,55.0,55.0,55.0,2026-04-12 21:34:25+00:00,10.0
Bitcoin_Up_or_Down_-_April_12_330PM-345PM_ET,m15,8,Down,1,2026-04-12 21:34:25+00:00,2026-04-12 21:34:25+00:00,55.0,55.0,55.0,2026-04-12 21:34:31+00:00,6.0
Bitcoin_Up_or_Down_-_April_12_330PM-345PM_ET,m15,9,Down,1,2026-04-12 21:34:31+00:00,2026-04-12 21:34:31+00:00,55.0,55.0,55.0,2026-04-12 21:34:41+00:00,10.0
Bitcoin_Up_or_Down_-_April_12_330PM-345PM_ET,m15,10,Down,1,2026-04-12 21:34:41+00:00,2026-04-12 21:34:41+00:00,49.0,49.0,49.0,2026-04-12 21:36:03+00:00,82.0
Bitcoin_Up_or_Down_-_April_12_330PM-345PM_ET,m15,11,Up,1,2026-04-12 21:36:03+00:00,2026-04-12 21:36:03+00:00,38.0,38.0,38.0,2026-04-12 21:36:53+00:00,50.0
Bitcoin_Up_or_Down_-_April_12_330PM-345PM_ET,m15,12,Down,1,2026-04-12 21:36:53+00:00,2026-04-12 21:36:53+00:00,59.0,59.0,59.0,2026-04-12 21:37:01+00:00,8.0
Bitcoin_Up_or_Down_-_April_12_330PM-345PM_ET,m15,13,Down,3,2026-04-12 21:37:01+00:00,2026-04-12 21:37:03+00:00,68.0,68.0,68.0,2026-04-12 21:37:09+00:00,6.0
Bitcoin_Up_or_Down_-_April_12_330PM-345PM_ET,m15,14,Down,1,2026-04-12 21:37:09+00:00,2026-04-12 21:37:09+00:00,67.0,67.0,67.0,2026-04-12 21:37:13+00:00,4.0
Bitcoin_Up_or_Down_-_April_12_330PM-345PM_ET,m15,15,Down,1,2026-04-12 21:37:13+00:00,2026-04-12 21:37:13+00:00,69.0,69.0,69.0,2026-04-12 21:37:25+00:00,12.0
Bitcoin_Up_or_Down_-_April_12_330PM-345PM_ET,m15,16,Up,1,2026-04-12 21:37:25+00:00,2026-04-12 21:37:25+00:00,18.0,18.0,18.0,2026-04-12 21:37:25+00:00,0.0
Bitcoin_Up_or_Down_-_April_12_330PM-345PM_ET,m15,17,Down,1,2026-04-12 21:37:25+00:00,2026-04-12 21:37:25+00:00,79.0,79.0,79.0,2026-04-12 21:37:25+00:00,0.0
