asset,market_key,market_title,tf_slug,ce_ts,bot_pnl,bot_spent,candidate_pnl,candidate_spent,candidate_trade_count,delta_pnl
eth,eth:m5:1775386200,"Ethereum Up or Down - April 5, 6:50AM-6:55AM ET",m5,2026-04-05T10:55:00+00:00,14.82,203.34,0.0,0.0,0,-14.82
eth,eth:m5:1775386500,"Ethereum Up or Down - April 5, 6:55AM-7:00AM ET",m5,2026-04-05T11:00:00+00:00,-85.34,560.41,0.0,0.0,0,85.34
eth,eth:m15:1775385900,"Ethereum Up or Down - April 5, 6:45AM-7:00AM ET",m15,2026-04-05T11:00:00+00:00,2.58,86.11,0.0,0.0,0,-2.58
eth,eth:h1:1775383200,"Ethereum Up or Down - April 5, 6AM ET",h1,2026-04-05T11:00:00+00:00,30.94,2517.15,0.0,0.0,0,-30.94
eth,eth:m5:1775386800,"Ethereum Up or Down - April 5, 7:00AM-7:05AM ET",m5,2026-04-05T11:05:00+00:00,13.97,420.44,0.0,0.0,0,-13.97
eth,eth:m5:1775387100,"Ethereum Up or Down - April 5, 7:05AM-7:10AM ET",m5,2026-04-05T11:10:00+00:00,4.52,209.74,0.0,0.0,0,-4.52
eth,eth:m5:1775387400,"Ethereum Up or Down - April 5, 7:10AM-7:15AM ET",m5,2026-04-05T11:15:00+00:00,2.19,297.14,0.0,0.0,0,-2.19
eth,eth:m15:1775386800,"Ethereum Up or Down - April 5, 7:00AM-7:15AM ET",m15,2026-04-05T11:15:00+00:00,33.3,152.89,0.0,0.0,0,-33.3
eth,eth:m5:1775387700,"Ethereum Up or Down - April 5, 7:15AM-7:20AM ET",m5,2026-04-05T11:20:00+00:00,71.22,297.86,0.0,0.0,0,-71.22
eth,eth:m5:1775388000,"Ethereum Up or Down - April 5, 7:20AM-7:25AM ET",m5,2026-04-05T11:25:00+00:00,-4.45,117.75,0.0,0.0,0,4.45
eth,eth:m15:1775387700,"Ethereum Up or Down - April 5, 7:15AM-7:30AM ET",m15,2026-04-05T11:30:00+00:00,-0.09,129.7,0.0,0.0,0,0.09
eth,eth:m5:1775388300,"Ethereum Up or Down - April 5, 7:25AM-7:30AM ET",m5,2026-04-05T11:30:00+00:00,-29.96,278.89,0.0,0.0,0,29.96
eth,eth:m5:1775388600,"Ethereum Up or Down - April 5, 7:30AM-7:35AM ET",m5,2026-04-05T11:35:00+00:00,-71.91,640.76,1.4492307692307689,6.28,1,73.35923076923076
eth,eth:m5:1775388900,"Ethereum Up or Down - April 5, 7:35AM-7:40AM ET",m5,2026-04-05T11:40:00+00:00,-13.35,206.12,0.0,0.0,0,13.35
eth,eth:m5:1775389200,"Ethereum Up or Down - April 5, 7:40AM-7:45AM ET",m5,2026-04-05T11:45:00+00:00,-35.08,451.18,0.0,0.0,0,35.08
eth,eth:m15:1775388600,"Ethereum Up or Down - April 5, 7:30AM-7:45AM ET",m15,2026-04-05T11:45:00+00:00,19.57,512.92,3.5015625000000004,6.225,1,-16.0684375
eth,eth:m5:1775389500,"Ethereum Up or Down - April 5, 7:45AM-7:50AM ET",m5,2026-04-05T11:50:00+00:00,-19.37,426.03,-1.7662500000000003,6.28,1,17.60375
eth,eth:m5:1775389800,"Ethereum Up or Down - April 5, 7:50AM-7:55AM ET",m5,2026-04-05T11:55:00+00:00,44.6,718.05,0.0,0.0,0,-44.6
eth,eth:m15:1775389500,"Ethereum Up or Down - April 5, 7:45AM-8:00AM ET",m15,2026-04-05T12:00:00+00:00,27.1,678.78,0.0,0.0,0,-27.1
eth,eth:m5:1775390100,"Ethereum Up or Down - April 5, 7:55AM-8:00AM ET",m5,2026-04-05T12:00:00+00:00,9.05,314.31,0.0,0.0,0,-9.05
eth,eth:m5:1775390400,"Ethereum Up or Down - April 5, 8:00AM-8:05AM ET",m5,2026-04-05T12:05:00+00:00,-18.39,145.31,0.0,0.0,0,18.39
eth,eth:m5:1775390700,"Ethereum Up or Down - April 5, 8:05AM-8:10AM ET",m5,2026-04-05T12:10:00+00:00,17.81,222.07,0.0,0.0,0,-17.81
eth,eth:m5:1775391000,"Ethereum Up or Down - April 5, 8:10AM-8:15AM ET",m5,2026-04-05T12:15:00+00:00,34.62,720.51,0.0,0.0,0,-34.62
eth,eth:m15:1775390400,"Ethereum Up or Down - April 5, 8:00AM-8:15AM ET",m15,2026-04-05T12:15:00+00:00,158.08,2615.09,0.0,0.0,0,-158.08
eth,eth:m5:1775391300,"Ethereum Up or Down - April 5, 8:15AM-8:20AM ET",m5,2026-04-05T12:20:00+00:00,67.39,886.09,0.0,0.0,0,-67.39
eth,eth:m5:1775391600,"Ethereum Up or Down - April 5, 8:20AM-8:25AM ET",m5,2026-04-05T12:25:00+00:00,-5.04,202.03,0.0,0.0,0,5.04
eth,eth:m15:1775391300,"Ethereum Up or Down - April 5, 8:15AM-8:30AM ET",m15,2026-04-05T12:30:00+00:00,18.33,435.84,0.0,0.0,0,-18.33
eth,eth:m5:1775391900,"Ethereum Up or Down - April 5, 8:25AM-8:30AM ET",m5,2026-04-05T12:30:00+00:00,-14.98,382.44,0.0,0.0,0,14.98
eth,eth:m5:1775392200,"Ethereum Up or Down - April 5, 8:30AM-8:35AM ET",m5,2026-04-05T12:35:00+00:00,32.44,528.13,0.0,0.0,0,-32.44
eth,eth:m5:1775392500,"Ethereum Up or Down - April 5, 8:35AM-8:40AM ET",m5,2026-04-05T12:40:00+00:00,6.75,794.04,0.5709090909090904,6.28,1,-6.17909090909091
eth,eth:m15:1775392200,"Ethereum Up or Down - April 5, 8:30AM-8:45AM ET",m15,2026-04-05T12:45:00+00:00,82.65,1011.52,0.0,0.0,0,-82.65
eth,eth:m5:1775392800,"Ethereum Up or Down - April 5, 8:40AM-8:45AM ET",m5,2026-04-05T12:45:00+00:00,-77.84,1514.25,-0.8435820895522399,6.28,1,76.99641791044776
eth,eth:m5:1775393100,"Ethereum Up or Down - April 5, 8:45AM-8:50AM ET",m5,2026-04-05T12:50:00+00:00,50.73,852.12,1.5403773584905665,6.28,1,-49.18962264150943
eth,eth:m5:1775393400,"Ethereum Up or Down - April 5, 8:50AM-8:55AM ET",m5,2026-04-05T12:55:00+00:00,-17.78,280.1,0.0,0.0,0,17.78
eth,eth:m15:1775393100,"Ethereum Up or Down - April 5, 8:45AM-9:00AM ET",m15,2026-04-05T13:00:00+00:00,-10.41,785.26,0.0,0.0,0,10.41
eth,eth:m5:1775393700,"Ethereum Up or Down - April 5, 8:55AM-9:00AM ET",m5,2026-04-05T13:00:00+00:00,15.68,470.26,0.0,0.0,0,-15.68
eth,eth:m5:1775394000,"Ethereum Up or Down - April 5, 9:00AM-9:05AM ET",m5,2026-04-05T13:05:00+00:00,-14.78,154.2,0.0,0.0,0,14.78
eth,eth:m5:1775394300,"Ethereum Up or Down - April 5, 9:05AM-9:10AM ET",m5,2026-04-05T13:10:00+00:00,-11.88,104.5,0.0,0.0,0,11.88
eth,eth:m15:1775394000,"Ethereum Up or Down - April 5, 9:00AM-9:15AM ET",m15,2026-04-05T13:15:00+00:00,23.64,914.08,0.0,0.0,0,-23.64
eth,eth:m5:1775394600,"Ethereum Up or Down - April 5, 9:10AM-9:15AM ET",m5,2026-04-05T13:15:00+00:00,0.64,88.14,1.1418181818181825,6.28,1,0.5018181818181825
eth,eth:m5:1775394900,"Ethereum Up or Down - April 5, 9:15AM-9:20AM ET",m5,2026-04-05T13:20:00+00:00,29.36,311.04,1.3933333333333326,6.27,1,-27.96666666666667
eth,eth:m5:1775395200,"Ethereum Up or Down - April 5, 9:20AM-9:25AM ET",m5,2026-04-05T13:25:00+00:00,-8.21,8.21,0.0,0.0,0,8.21
eth,eth:m15:1775394900,"Ethereum Up or Down - April 5, 9:15AM-9:30AM ET",m15,2026-04-05T13:30:00+00:00,-0.79,987.93,0.0,0.0,0,0.79
eth,eth:m5:1775395500,"Ethereum Up or Down - April 5, 9:25AM-9:30AM ET",m5,2026-04-05T13:30:00+00:00,-8.6,121.91,0.0,0.0,0,8.6
eth,eth:m5:1775395800,"Ethereum Up or Down - April 5, 9:30AM-9:35AM ET",m5,2026-04-05T13:35:00+00:00,-13.78,311.94,0.0,0.0,0,13.78
eth,eth:m5:1775396100,"Ethereum Up or Down - April 5, 9:35AM-9:40AM ET",m5,2026-04-05T13:40:00+00:00,23.64,462.49,1.3737500000000002,6.28,1,-22.26625
eth,eth:m15:1775395800,"Ethereum Up or Down - April 5, 9:30AM-9:45AM ET",m15,2026-04-05T13:45:00+00:00,2.79,339.77,0.0,0.0,0,-2.79
eth,eth:m5:1775396400,"Ethereum Up or Down - April 5, 9:40AM-9:45AM ET",m5,2026-04-05T13:45:00+00:00,-28.66,197.3,0.0,6.28,1,28.66
eth,eth:m5:1775396700,"Ethereum Up or Down - April 5, 9:45AM-9:50AM ET",m5,2026-04-05T13:50:00+00:00,-12.21,80.96,0.0,0.0,0,12.21
eth,eth:m5:1775397000,"Ethereum Up or Down - April 5, 9:50AM-9:55AM ET",m5,2026-04-05T13:55:00+00:00,-3.88,413.95,0.0,0.0,0,3.88
eth,eth:m5:1775397300,"Ethereum Up or Down - April 5, 9:55AM-10:00AM ET",m5,2026-04-05T14:00:00+00:00,4.19,187.35,0.0,0.0,0,-4.19
eth,eth:m15:1775396700,"Ethereum Up or Down - April 5, 9:45AM-10:00AM ET",m15,2026-04-05T14:00:00+00:00,-41.02,622.51,0.0,0.0,0,41.02
eth,eth:m5:1775397600,"Ethereum Up or Down - April 5, 10:00AM-10:05AM ET",m5,2026-04-05T14:05:00+00:00,-2.21,344.67,0.0,0.0,0,2.21
eth,eth:m5:1775397900,"Ethereum Up or Down - April 5, 10:05AM-10:10AM ET",m5,2026-04-05T14:10:00+00:00,-15.8,227.13,0.0,0.0,0,15.8
eth,eth:m5:1775398200,"Ethereum Up or Down - April 5, 10:10AM-10:15AM ET",m5,2026-04-05T14:15:00+00:00,-24.81,169.22,0.0,0.0,0,24.81
eth,eth:m15:1775397600,"Ethereum Up or Down - April 5, 10:00AM-10:15AM ET",m15,2026-04-05T14:15:00+00:00,-22.9,405.69,0.0,0.0,0,22.9
eth,eth:m5:1775398500,"Ethereum Up or Down - April 5, 10:15AM-10:20AM ET",m5,2026-04-05T14:20:00+00:00,13.49,185.44,0.0,0.0,0,-13.49
eth,eth:m5:1775398800,"Ethereum Up or Down - April 5, 10:20AM-10:25AM ET",m5,2026-04-05T14:25:00+00:00,11.03,101.54,0.0,0.0,0,-11.03
eth,eth:m15:1775398500,"Ethereum Up or Down - April 5, 10:15AM-10:30AM ET",m15,2026-04-05T14:30:00+00:00,19.97,254.06,0.0,0.0,0,-19.97
eth,eth:m5:1775399100,"Ethereum Up or Down - April 5, 10:25AM-10:30AM ET",m5,2026-04-05T14:30:00+00:00,-5.46,243.4,0.0,0.0,0,5.46
eth,eth:m5:1775399400,"Ethereum Up or Down - April 5, 10:30AM-10:35AM ET",m5,2026-04-05T14:35:00+00:00,1.97,315.42,0.0,0.0,0,-1.97
eth,eth:m5:1775399700,"Ethereum Up or Down - April 5, 10:35AM-10:40AM ET",m5,2026-04-05T14:40:00+00:00,-16.59,331.36,0.0,0.0,0,16.59
eth,eth:m5:1775400000,"Ethereum Up or Down - April 5, 10:40AM-10:45AM ET",m5,2026-04-05T14:45:00+00:00,-75.58,578.1,0.0,0.0,0,75.58
eth,eth:m15:1775399400,"Ethereum Up or Down - April 5, 10:30AM-10:45AM ET",m15,2026-04-05T14:45:00+00:00,-26.26,331.47,-1.1014084507042252,7.82,1,25.158591549295778
eth,eth:m5:1775400300,"Ethereum Up or Down - April 5, 10:45AM-10:50AM ET",m5,2026-04-05T14:50:00+00:00,-28.92,99.15,0.0,0.0,0,28.92
eth,eth:m5:1775400600,"Ethereum Up or Down - April 5, 10:50AM-10:55AM ET",m5,2026-04-05T14:55:00+00:00,15.19,170.81,0.0,0.0,0,-15.19
eth,eth:m15:1775400300,"Ethereum Up or Down - April 5, 10:45AM-11:00AM ET",m15,2026-04-05T15:00:00+00:00,-23.31,190.95,0.0,0.0,0,23.31
eth,eth:m5:1775400900,"Ethereum Up or Down - April 5, 10:55AM-11:00AM ET",m5,2026-04-05T15:00:00+00:00,-19.24,193.1,0.0,0.0,0,19.24
eth,eth:m5:1775401200,"Ethereum Up or Down - April 5, 11:00AM-11:05AM ET",m5,2026-04-05T15:05:00+00:00,4.14,604.41,0.0,0.0,0,-4.14
eth,eth:m5:1775401500,"Ethereum Up or Down - April 5, 11:05AM-11:10AM ET",m5,2026-04-05T15:10:00+00:00,2.83,474.65,1.183188405797102,6.28,1,-1.646811594202898
eth,eth:m15:1775401200,"Ethereum Up or Down - April 5, 11:00AM-11:15AM ET",m15,2026-04-05T15:15:00+00:00,-1.51,389.32,2.9989020650173783,14.045,2,4.508902065017378
eth,eth:m5:1775401800,"Ethereum Up or Down - April 5, 11:10AM-11:15AM ET",m5,2026-04-05T15:15:00+00:00,-3.02,209.15,1.3146774193548385,6.27,1,4.334677419354838
eth,eth:m5:1775402100,"Ethereum Up or Down - April 5, 11:15AM-11:20AM ET",m5,2026-04-05T15:20:00+00:00,7.0,375.92,-3.0867692307692303,6.27,1,-10.08676923076923
eth,eth:m5:1775402400,"Ethereum Up or Down - April 5, 11:20AM-11:25AM ET",m5,2026-04-05T15:25:00+00:00,-8.08,230.18,-3.9549230769230768,6.27,1,4.125076923076923
eth,eth:m5:1775402700,"Ethereum Up or Down - April 5, 11:25AM-11:30AM ET",m5,2026-04-05T15:30:00+00:00,42.87,469.0,0.0,0.0,0,-42.87
eth,eth:m15:1775402100,"Ethereum Up or Down - April 5, 11:15AM-11:30AM ET",m15,2026-04-05T15:30:00+00:00,3.6,158.31,-1.2650000000000006,7.82,1,-4.865
eth,eth:m5:1775403000,"Ethereum Up or Down - April 5, 11:30AM-11:35AM ET",m5,2026-04-05T15:35:00+00:00,-68.54,175.94,2.6939913014386088,12.55,2,71.23399130143862
eth,eth:m15:1775403000,"Ethereum Up or Down - April 5, 11:30AM-11:45AM ET",m15,2026-04-05T15:45:00+00:00,-93.11,93.11,-0.8412162162162167,6.225,1,92.26878378378379
eth,eth:m5:1775403900,"Ethereum Up or Down - April 5, 11:45AM-11:50AM ET",m5,2026-04-05T15:50:00+00:00,-2.26,8.26,0.0,0.0,0,2.26
eth,eth:m5:1775404200,"Ethereum Up or Down - April 5, 11:50AM-11:55AM ET",m5,2026-04-05T15:55:00+00:00,46.27,271.78,-0.39809523809523917,6.27,1,-46.66809523809524
eth,eth:m15:1775403900,"Ethereum Up or Down - April 5, 11:45AM-12:00PM ET",m15,2026-04-05T16:00:00+00:00,-13.31,89.76,-0.864583333333333,6.225,1,12.445416666666667
eth,eth:m5:1775404500,"Ethereum Up or Down - April 5, 11:55AM-12:00PM ET",m5,2026-04-05T16:00:00+00:00,-14.06,17.81,1.1418181818181825,6.28,1,15.201818181818183
eth,eth:m5:1775404800,"Ethereum Up or Down - April 5, 12:00PM-12:05PM ET",m5,2026-04-05T16:05:00+00:00,-6.31,277.4,0.0,0.0,0,6.31
eth,eth:m5:1775405100,"Ethereum Up or Down - April 5, 12:05PM-12:10PM ET",m5,2026-04-05T16:10:00+00:00,-15.5,297.46,-0.9830279652844744,12.55,2,14.516972034715526
eth,eth:m5:1775405400,"Ethereum Up or Down - April 5, 12:10PM-12:15PM ET",m5,2026-04-05T16:15:00+00:00,32.5,585.73,-3.4726153846153847,6.27,1,-35.97261538461539
eth,eth:m15:1775404800,"Ethereum Up or Down - April 5, 12:00PM-12:15PM ET",m15,2026-04-05T16:15:00+00:00,70.52,719.66,-1.2650000000000006,7.82,1,-71.785
eth,eth:m5:1775405700,"Ethereum Up or Down - April 5, 12:15PM-12:20PM ET",m5,2026-04-05T16:20:00+00:00,14.7,312.91,1.1756250000000001,6.27,1,-13.524375
eth,eth:m5:1775406000,"Ethereum Up or Down - April 5, 12:20PM-12:25PM ET",m5,2026-04-05T16:25:00+00:00,28.83,265.97,0.0,0.0,0,-28.83
eth,eth:m5:1775406300,"Ethereum Up or Down - April 5, 12:25PM-12:30PM ET",m5,2026-04-05T16:30:00+00:00,13.55,352.65,0.0,0.0,0,-13.55
eth,eth:m15:1775405700,"Ethereum Up or Down - April 5, 12:15PM-12:30PM ET",m15,2026-04-05T16:30:00+00:00,1.07,288.64,0.0,0.0,0,-1.07
eth,eth:m5:1775406600,"Ethereum Up or Down - April 5, 12:30PM-12:35PM ET",m5,2026-04-05T16:35:00+00:00,-17.59,71.68,0.0,0.0,0,17.59
eth,eth:m5:1775406900,"Ethereum Up or Down - April 5, 12:35PM-12:40PM ET",m5,2026-04-05T16:40:00+00:00,-19.22,153.57,0.0,0.0,0,19.22
eth,eth:m15:1775406600,"Ethereum Up or Down - April 5, 12:30PM-12:45PM ET",m15,2026-04-05T16:45:00+00:00,5.8,393.4,0.0,0.0,0,-5.8
eth,eth:m5:1775407200,"Ethereum Up or Down - April 5, 12:40PM-12:45PM ET",m5,2026-04-05T16:45:00+00:00,29.52,365.94,0.0,0.0,0,-29.52
eth,eth:m5:1775407500,"Ethereum Up or Down - April 5, 12:45PM-12:50PM ET",m5,2026-04-05T16:50:00+00:00,-18.32,259.5,0.0,0.0,0,18.32
eth,eth:m5:1775407800,"Ethereum Up or Down - April 5, 12:50PM-12:55PM ET",m5,2026-04-05T16:55:00+00:00,22.07,567.45,-3.454,6.28,1,-25.524
eth,eth:m5:1775408100,"Ethereum Up or Down - April 5, 12:55PM-1:00PM ET",m5,2026-04-05T17:00:00+00:00,-13.46,170.78,0.0,0.0,0,13.46
eth,eth:m15:1775407500,"Ethereum Up or Down - April 5, 12:45PM-1:00PM ET",m15,2026-04-05T17:00:00+00:00,-5.85,61.46,0.0,0.0,0,5.85
eth,eth:m5:1775408400,"Ethereum Up or Down - April 5, 1:00PM-1:05PM ET",m5,2026-04-05T17:05:00+00:00,-9.02,263.41,1.2154838709677414,6.28,1,10.235483870967741
eth,eth:m5:1775408700,"Ethereum Up or Down - April 5, 1:05PM-1:10PM ET",m5,2026-04-05T17:10:00+00:00,-10.86,210.89,0.0,0.0,0,10.86
eth,eth:m15:1775408400,"Ethereum Up or Down - April 5, 1:00PM-1:15PM ET",m15,2026-04-05T17:15:00+00:00,-15.36,288.06,-0.9726562499999991,6.225,1,14.38734375
eth,eth:m5:1775409000,"Ethereum Up or Down - April 5, 1:10PM-1:15PM ET",m5,2026-04-05T17:15:00+00:00,5.42,240.54,1.1756250000000001,6.27,1,-4.244375
eth,eth:m5:1775409300,"Ethereum Up or Down - April 5, 1:15PM-1:20PM ET",m5,2026-04-05T17:20:00+00:00,-10.29,41.89,0.0,0.0,0,10.29
eth,eth:m5:1775409600,"Ethereum Up or Down - April 5, 1:20PM-1:25PM ET",m5,2026-04-05T17:25:00+00:00,18.49,179.49,1.183188405797102,6.28,1,-17.306811594202898
eth,eth:m15:1775409300,"Ethereum Up or Down - April 5, 1:15PM-1:30PM ET",m15,2026-04-05T17:30:00+00:00,-29.77,562.08,0.0,0.0,0,29.77
eth,eth:m5:1775409900,"Ethereum Up or Down - April 5, 1:25PM-1:30PM ET",m5,2026-04-05T17:30:00+00:00,-11.69,193.24,0.0,0.0,0,11.69
eth,eth:m5:1775410200,"Ethereum Up or Down - April 5, 1:30PM-1:35PM ET",m5,2026-04-05T17:35:00+00:00,12.22,173.17,0.0,0.0,0,-12.22
eth,eth:m5:1775410500,"Ethereum Up or Down - April 5, 1:35PM-1:40PM ET",m5,2026-04-05T17:40:00+00:00,35.52,451.36,0.0,0.0,0,-35.52
eth,eth:m15:1775410200,"Ethereum Up or Down - April 5, 1:30PM-1:45PM ET",m15,2026-04-05T17:45:00+00:00,6.53,74.91,-1.4522857142857148,7.82,1,-7.982285714285715
eth,eth:m5:1775410800,"Ethereum Up or Down - April 5, 1:40PM-1:45PM ET",m5,2026-04-05T17:45:00+00:00,9.33,508.09,1.5675000000000008,6.27,1,-7.762499999999999
eth,eth:m5:1775411100,"Ethereum Up or Down - April 5, 1:45PM-1:50PM ET",m5,2026-04-05T17:50:00+00:00,-2.71,500.4,1.0921739130434798,6.28,1,3.8021739130434797
eth,eth:m5:1775411400,"Ethereum Up or Down - April 5, 1:50PM-1:55PM ET",m5,2026-04-05T17:55:00+00:00,26.64,664.96,0.0,0.0,0,-26.64
eth,eth:m15:1775411100,"Ethereum Up or Down - April 5, 1:45PM-2:00PM ET",m15,2026-04-05T18:00:00+00:00,-1.31,402.9,-1.804615384615385,7.82,1,-0.4946153846153849
eth,eth:m5:1775411700,"Ethereum Up or Down - April 5, 1:55PM-2:00PM ET",m5,2026-04-05T18:00:00+00:00,18.47,698.76,0.0979687500000006,6.27,1,-18.37203125
eth,eth:m5:1775412000,"Ethereum Up or Down - April 5, 2:00PM-2:05PM ET",m5,2026-04-05T18:05:00+00:00,2.08,692.11,0.0,0.0,0,-2.08
eth,eth:m5:1775412300,"Ethereum Up or Down - April 5, 2:05PM-2:10PM ET",m5,2026-04-05T18:10:00+00:00,-28.15,399.88,0.0,0.0,0,28.15
eth,eth:m15:1775412000,"Ethereum Up or Down - April 5, 2:00PM-2:15PM ET",m15,2026-04-05T18:15:00+00:00,-17.94,135.29,0.0,0.0,0,17.94
eth,eth:m5:1775412600,"Ethereum Up or Down - April 5, 2:10PM-2:15PM ET",m5,2026-04-05T18:15:00+00:00,-79.27,881.95,0.0,0.0,0,79.27
eth,eth:m5:1775412900,"Ethereum Up or Down - April 5, 2:15PM-2:20PM ET",m5,2026-04-05T18:20:00+00:00,-6.22,323.25,0.0,0.0,0,6.22
eth,eth:m5:1775413200,"Ethereum Up or Down - April 5, 2:20PM-2:25PM ET",m5,2026-04-05T18:25:00+00:00,40.8,268.66,0.0,0.0,0,-40.8
eth,eth:m5:1775413500,"Ethereum Up or Down - April 5, 2:25PM-2:30PM ET",m5,2026-04-05T18:30:00+00:00,20.63,556.81,-0.3640579710144918,6.28,1,-20.99405797101449
eth,eth:m15:1775412900,"Ethereum Up or Down - April 5, 2:15PM-2:30PM ET",m15,2026-04-05T18:30:00+00:00,-40.1,41.6,0.0,0.0,0,40.1
eth,eth:m5:1775413800,"Ethereum Up or Down - April 5, 2:30PM-2:35PM ET",m5,2026-04-05T18:35:00+00:00,7.78,379.06,0.0,0.0,0,-7.78
eth,eth:m5:1775414100,"Ethereum Up or Down - April 5, 2:35PM-2:40PM ET",m5,2026-04-05T18:40:00+00:00,32.16,437.34,-2.763050847457627,6.27,1,-34.923050847457624
eth,eth:m5:1775414400,"Ethereum Up or Down - April 5, 2:40PM-2:45PM ET",m5,2026-04-05T18:45:00+00:00,21.77,1070.28,1.3200000000000003,6.27,1,-20.45
eth,eth:m15:1775413800,"Ethereum Up or Down - April 5, 2:30PM-2:45PM ET",m15,2026-04-05T18:45:00+00:00,2.12,233.71,0.0,0.0,0,-2.12
eth,eth:m5:1775414700,"Ethereum Up or Down - April 5, 2:45PM-2:50PM ET",m5,2026-04-05T18:50:00+00:00,44.08,849.12,1.2539999999999996,6.27,1,-42.826
eth,eth:m5:1775415000,"Ethereum Up or Down - April 5, 2:50PM-2:55PM ET",m5,2026-04-05T18:55:00+00:00,15.64,640.35,1.0921739130434798,6.28,1,-14.54782608695652
eth,eth:m15:1775414700,"Ethereum Up or Down - April 5, 2:45PM-3:00PM ET",m15,2026-04-05T19:00:00+00:00,24.04,184.21,2.302397260273972,6.225,1,-21.73760273972603
eth,eth:m5:1775415300,"Ethereum Up or Down - April 5, 2:55PM-3:00PM ET",m5,2026-04-05T19:00:00+00:00,27.43,576.79,0.0,0.0,0,-27.43
eth,eth:m5:1775415600,"Ethereum Up or Down - April 5, 3:00PM-3:05PM ET",m5,2026-04-05T19:05:00+00:00,-7.51,453.3,0.0,0.0,0,7.51
eth,eth:m5:1775415900,"Ethereum Up or Down - April 5, 3:05PM-3:10PM ET",m5,2026-04-05T19:10:00+00:00,0.71,406.79,0.0,0.0,0,-0.71
eth,eth:m15:1775415600,"Ethereum Up or Down - April 5, 3:00PM-3:15PM ET",m15,2026-04-05T19:15:00+00:00,10.34,297.37,0.0,0.0,0,-10.34
eth,eth:m5:1775416200,"Ethereum Up or Down - April 5, 3:10PM-3:15PM ET",m5,2026-04-05T19:15:00+00:00,-7.68,690.29,0.0,0.0,0,7.68
eth,eth:m5:1775416500,"Ethereum Up or Down - April 5, 3:15PM-3:20PM ET",m5,2026-04-05T19:20:00+00:00,23.4,422.32,1.1756250000000001,6.27,1,-22.224375
eth,eth:m5:1775416800,"Ethereum Up or Down - April 5, 3:20PM-3:25PM ET",m5,2026-04-05T19:25:00+00:00,49.93,702.64,0.0,0.0,0,-49.93
eth,eth:m5:1775417100,"Ethereum Up or Down - April 5, 3:25PM-3:30PM ET",m5,2026-04-05T19:30:00+00:00,4.57,271.66,0.0,0.0,0,-4.57
eth,eth:m15:1775416500,"Ethereum Up or Down - April 5, 3:15PM-3:30PM ET",m15,2026-04-05T19:30:00+00:00,17.71,194.68,0.0,0.0,0,-17.71
eth,eth:m5:1775417400,"Ethereum Up or Down - April 5, 3:30PM-3:35PM ET",m5,2026-04-05T19:35:00+00:00,-20.63,106.14,0.0,0.0,0,20.63
eth,eth:m5:1775417700,"Ethereum Up or Down - April 5, 3:35PM-3:40PM ET",m5,2026-04-05T19:40:00+00:00,-3.75,171.0,0.0,0.0,0,3.75
eth,eth:m5:1775418000,"Ethereum Up or Down - April 5, 3:40PM-3:45PM ET",m5,2026-04-05T19:45:00+00:00,7.37,268.44,1.1418181818181825,6.28,1,-6.228181818181818
eth,eth:m15:1775417400,"Ethereum Up or Down - April 5, 3:30PM-3:45PM ET",m15,2026-04-05T19:45:00+00:00,-4.63,176.39,0.0,0.0,0,4.63
eth,eth:m5:1775418300,"Ethereum Up or Down - April 5, 3:45PM-3:50PM ET",m5,2026-04-05T19:50:00+00:00,-27.43,219.75,0.0,0.0,0,27.43
eth,eth:m5:1775418600,"Ethereum Up or Down - April 5, 3:50PM-3:55PM ET",m5,2026-04-05T19:55:00+00:00,18.22,238.82,0.0,0.0,0,-18.22
eth,eth:m5:1775418900,"Ethereum Up or Down - April 5, 3:55PM-4:00PM ET",m5,2026-04-05T20:00:00+00:00,17.34,176.7,0.0,0.0,0,-17.34
eth,eth:m15:1775418300,"Ethereum Up or Down - April 5, 3:45PM-4:00PM ET",m15,2026-04-05T20:00:00+00:00,4.5,102.4,0.0,0.0,0,-4.5
eth,eth:m5:1775419200,"Ethereum Up or Down - April 5, 4:00PM-4:05PM ET",m5,2026-04-05T20:05:00+00:00,-0.6,208.66,0.0,0.0,0,0.6
eth,eth:m5:1775419500,"Ethereum Up or Down - April 5, 4:05PM-4:10PM ET",m5,2026-04-05T20:10:00+00:00,52.03,169.19,0.0,0.0,0,-52.03
eth,eth:m5:1775419800,"Ethereum Up or Down - April 5, 4:10PM-4:15PM ET",m5,2026-04-05T20:15:00+00:00,-44.88,192.06,0.0,0.0,0,44.88
eth,eth:m15:1775419200,"Ethereum Up or Down - April 5, 4:00PM-4:15PM ET",m15,2026-04-05T20:15:00+00:00,11.9,131.74,0.0,0.0,0,-11.9
eth,eth:m5:1775420100,"Ethereum Up or Down - April 5, 4:15PM-4:20PM ET",m5,2026-04-05T20:20:00+00:00,-41.86,122.27,0.0,0.0,0,41.86
eth,eth:m5:1775420400,"Ethereum Up or Down - April 5, 4:20PM-4:25PM ET",m5,2026-04-05T20:25:00+00:00,18.99,209.58,0.0,0.0,0,-18.99
eth,eth:m15:1775420100,"Ethereum Up or Down - April 5, 4:15PM-4:30PM ET",m15,2026-04-05T20:30:00+00:00,-8.81,227.39,0.0,0.0,0,8.81
eth,eth:m5:1775420700,"Ethereum Up or Down - April 5, 4:25PM-4:30PM ET",m5,2026-04-05T20:30:00+00:00,-110.33,397.41,0.0,0.0,0,110.33
