asset,market_key,market_title,tf_slug,side,signal_ts,signed_open_pct,signed_move_30s_pct,ask_c,rule_key,entry_j,entry_ts,entry_price,size_usd,shares,exit_j,exit_ts,exit_price,exit_reason,won_up,won_side,pnl,return_pct
btc,btc:m5:1775388600,"Bitcoin Up or Down - April 5, 7:30AM-7:35AM ET",m5,DOWN,2026-04-05T11:34:07.095000+00:00,0.0252648255130379,0.0190120423529883,41.0,btc|m5|Down,665,2026-04-05 11:34:07.095,0.41,23.43,57.146341463414636,,2026-04-05 11:34:59.971,,settlement,True,False,-23.43,-100.0
btc,btc:m5:1775388900,"Bitcoin Up or Down - April 5, 7:35AM-7:40AM ET",m5,UP,2026-04-05T11:36:24.983000+00:00,-0.0495996662318567,0.0144143434356147,36.0,btc|m5|Up,313,2026-04-05 11:36:24.983,0.36,23.925,66.45833333333334,,2026-04-05 11:39:59.575,,settlement,False,False,-23.925,-100.0
btc,btc:m5:1775390400,"Bitcoin Up or Down - April 5, 8:00AM-8:05AM ET",m5,UP,2026-04-05T12:01:18.728000+00:00,-0.0343288705801579,-0.0158808340422982,19.0,btc|m5|Up,269,2026-04-05 12:01:18.728,0.19,23.925,125.92105263157895,,2026-04-05 12:04:58.650,,settlement,False,False,-23.925,-100.0
btc,btc:m5:1775390700,"Bitcoin Up or Down - April 5, 8:05AM-8:10AM ET",m5,UP,2026-04-05T12:07:04.912000+00:00,0.0276737687040817,-0.0253875448316408,66.0,btc|m5|Up,452,2026-04-05 12:07:04.912,0.66,23.925,36.25,,2026-04-05 12:09:59.923,,settlement,True,True,12.325,51.515151515151516
btc,btc:m5:1775391000,"Bitcoin Up or Down - April 5, 8:10AM-8:15AM ET",m5,UP,2026-04-05T12:11:23.914000+00:00,-0.0397193919811209,-0.0373891079837372,19.0,btc|m5|Up,254,2026-04-05 12:11:23.914,0.19,23.925,125.92105263157895,,2026-04-05 12:14:59.488,,settlement,False,False,-23.925,-100.0
btc,btc:m5:1775391900,"Bitcoin Up or Down - April 5, 8:25AM-8:30AM ET",m5,UP,2026-04-05T12:28:46.570000+00:00,-0.0275575465534271,-0.0171412721782972,10.0,btc|m5|Up,611,2026-04-05 12:28:46.570,0.1,23.925,239.25,,2026-04-05 12:29:59.831,,settlement,False,False,-23.925,-100.0
btc,btc:m5:1775392200,"Bitcoin Up or Down - April 5, 8:30AM-8:35AM ET",m5,UP,2026-04-05T12:31:18.994000+00:00,-0.0464821295722575,-0.031680808158133,18.0,btc|m5|Up,407,2026-04-05 12:31:18.994,0.18,23.925,132.91666666666669,,2026-04-05 12:34:59.120,,settlement,False,False,-23.925,-100.0
btc,btc:m5:1775392500,"Bitcoin Up or Down - April 5, 8:35AM-8:40AM ET",m5,UP,2026-04-05T12:39:08.953000+00:00,-0.0487534397012109,-0.0580997212291702,29.0,btc|m5|Up,1159,2026-04-05 12:39:08.953,0.29,23.925,82.50000000000001,,2026-04-05 12:40:00.000,,settlement,False,False,-23.925,-100.0
btc,btc:m5:1775392500,"Bitcoin Up or Down - April 5, 8:35AM-8:40AM ET",m5,DOWN,2026-04-05T12:39:15.405000+00:00,0.0367111154247934,0.0598970830614901,68.0,btc|m5|Down,1213,2026-04-05 12:39:15.405,0.68,23.43,34.455882352941174,,2026-04-05 12:40:00.000,,settlement,False,True,11.025882352941174,47.05882352941176
btc,btc:m5:1775392800,"Bitcoin Up or Down - April 5, 8:40AM-8:45AM ET",m5,UP,2026-04-05T12:42:28.994000+00:00,-0.0512747207235678,-0.1049468567936811,56.00000000000001,btc|m5|Up,482,2026-04-05 12:42:28.994,0.56,23.925,42.723214285714285,,2026-04-05 12:44:59.826,,settlement,True,True,18.798214285714284,78.57142857142856
btc,btc:m5:1775392800,"Bitcoin Up or Down - April 5, 8:40AM-8:45AM ET",m5,DOWN,2026-04-05T12:42:28.994000+00:00,0.0512747207235678,0.1049468567936811,45.0,btc|m5|Down,482,2026-04-05 12:42:28.994,0.45,23.43,52.06666666666666,,2026-04-05 12:44:59.826,,settlement,True,False,-23.43,-100.0
btc,btc:m5:1775393100,"Bitcoin Up or Down - April 5, 8:45AM-8:50AM ET",m5,UP,2026-04-05T12:46:17.394000+00:00,-0.0471046520338637,0.0164356880665235,34.0,btc|m5|Up,266,2026-04-05 12:46:17.394,0.34,23.925,70.36764705882352,,2026-04-05 12:49:59.732,,settlement,False,False,-23.925,-100.0
btc,btc:m5:1775393100,"Bitcoin Up or Down - April 5, 8:45AM-8:50AM ET",m5,DOWN,2026-04-05T12:46:17.394000+00:00,0.0471046520338637,-0.0164356880665235,67.0,btc|m5|Down,266,2026-04-05 12:46:17.394,0.67,23.43,34.97014925373134,,2026-04-05 12:49:59.732,,settlement,False,True,11.540149253731343,49.25373134328358
btc,btc:m5:1775394600,"Bitcoin Up or Down - April 5, 9:10AM-9:15AM ET",m5,UP,2026-04-05T13:13:32.158000+00:00,-0.0282122911298997,-0.0311607374707972,16.0,btc|m5|Up,625,2026-04-05 13:13:32.158,0.16,23.925,149.53125,,2026-04-05 13:14:59.197,,settlement,False,False,-23.925,-100.0
btc,btc:m5:1775394900,"Bitcoin Up or Down - April 5, 9:15AM-9:20AM ET",m5,UP,2026-04-05T13:16:36.502000+00:00,-0.0254941475802639,-0.031650489916038,41.0,btc|m5|Up,333,2026-04-05 13:16:36.502,0.41,23.925,58.35365853658537,,2026-04-05 13:19:59.793,,settlement,True,True,34.428658536585374,143.90243902439028
btc,btc:m5:1775394900,"Bitcoin Up or Down - April 5, 9:15AM-9:20AM ET",m5,DOWN,2026-04-05T13:16:36.502000+00:00,0.0254941475802639,0.031650489916038,60.0,btc|m5|Down,333,2026-04-05 13:16:36.502,0.6,23.43,39.050000000000004,,2026-04-05 13:19:59.793,,settlement,True,False,-23.43,-100.0
btc,btc:m5:1775395500,"Bitcoin Up or Down - April 5, 9:25AM-9:30AM ET",m5,UP,2026-04-05T13:28:10.005000+00:00,-0.0694425636979586,-0.0212622027612012,6.0,btc|m5|Up,435,2026-04-05 13:28:10.005,0.06,23.925,398.75,,2026-04-05 13:29:59.921,,settlement,False,False,-23.925,-100.0
btc,btc:m5:1775396100,"Bitcoin Up or Down - April 5, 9:35AM-9:40AM ET",m5,UP,2026-04-05T13:37:26.920000+00:00,-0.0275247689244003,-0.0311019411772172,36.0,btc|m5|Up,409,2026-04-05 13:37:26.920,0.36,23.925,66.45833333333334,,2026-04-05 13:39:59.745,,settlement,True,True,42.533333333333346,177.77777777777783
btc,btc:m5:1775396100,"Bitcoin Up or Down - April 5, 9:35AM-9:40AM ET",m5,DOWN,2026-04-05T13:37:26.920000+00:00,0.0275247689244003,0.0311019411772172,65.0,btc|m5|Down,409,2026-04-05 13:37:26.920,0.65,23.43,36.04615384615384,,2026-04-05 13:39:59.745,,settlement,True,False,-23.43,-100.0
btc,btc:m5:1775396400,"Bitcoin Up or Down - April 5, 9:40AM-9:45AM ET",m5,UP,2026-04-05T13:41:14.957000+00:00,-0.0246551052973407,-0.0223511694867972,30.0,btc|m5|Up,189,2026-04-05 13:41:14.957,0.3,23.925,79.75,,2026-04-05 13:44:59.653,,settlement,False,False,-23.925,-100.0
btc,btc:m5:1775397600,"Bitcoin Up or Down - April 5, 10:00AM-10:05AM ET",m5,UP,2026-04-05T14:01:15.717000+00:00,-0.0465386070111242,-0.0338014103604627,21.0,btc|m5|Up,233,2026-04-05 14:01:15.717,0.21,23.925,113.92857142857143,,2026-04-05 14:04:59.097,,settlement,True,True,90.00357142857143,376.1904761904762
btc,btc:m5:1775397900,"Bitcoin Up or Down - April 5, 10:05AM-10:10AM ET",m5,UP,2026-04-05T14:07:40.121000+00:00,-0.0400121216267057,0.0147711789058595,22.0,btc|m5|Up,461,2026-04-05 14:07:40.121,0.22,23.925,108.75,,2026-04-05 14:09:59.851,,settlement,False,False,-23.925,-100.0
btc,btc:m5:1775398200,"Bitcoin Up or Down - April 5, 10:10AM-10:15AM ET",m5,UP,2026-04-05T14:13:08.994000+00:00,-0.0252521856588417,-0.0358610920599059,17.0,btc|m5|Up,563,2026-04-05 14:13:08.994,0.17,23.925,140.73529411764704,,2026-04-05 14:14:59.540,,settlement,False,False,-23.925,-100.0
btc,btc:m5:1775398500,"Bitcoin Up or Down - April 5, 10:15AM-10:20AM ET",m5,UP,2026-04-05T14:16:15.238000+00:00,-0.0551949086098875,-0.0247038713149683,18.0,btc|m5|Up,391,2026-04-05 14:16:15.238,0.18,23.925,132.91666666666669,,2026-04-05 14:19:59.682,,settlement,False,False,-23.925,-100.0
btc,btc:m5:1775398800,"Bitcoin Up or Down - April 5, 10:20AM-10:25AM ET",m5,UP,2026-04-05T14:22:23.200000+00:00,-0.02385464787249,-0.0220449849304509,23.0,btc|m5|Up,425,2026-04-05 14:22:23.200,0.23,23.925,104.02173913043478,,2026-04-05 14:24:58.264,,settlement,True,True,80.09673913043478,334.78260869565213
btc,btc:m5:1775399400,"Bitcoin Up or Down - April 5, 10:30AM-10:35AM ET",m5,UP,2026-04-05T14:32:20.038000+00:00,-0.022359060202078,-0.0253482393734776,31.0,btc|m5|Up,411,2026-04-05 14:32:20.038,0.31,23.925,77.17741935483872,,2026-04-05 14:34:58.789,,settlement,True,True,53.25241935483872,222.58064516129033
btc,btc:m5:1775400300,"Bitcoin Up or Down - April 5, 10:45AM-10:50AM ET",m5,UP,2026-04-05T14:46:17.632000+00:00,-0.0480680899879949,-0.017416840561206,37.0,btc|m5|Up,430,2026-04-05 14:46:17.632,0.37,23.925,64.66216216216216,,2026-04-05 14:49:59.985,,settlement,False,False,-23.925,-100.0
btc,btc:m5:1775400300,"Bitcoin Up or Down - April 5, 10:45AM-10:50AM ET",m5,DOWN,2026-04-05T14:46:17.632000+00:00,0.0480680899879949,0.017416840561206,65.0,btc|m5|Down,430,2026-04-05 14:46:17.632,0.65,23.43,36.04615384615384,,2026-04-05 14:49:59.985,,settlement,False,True,12.616153846153843,53.84615384615383
btc,btc:m5:1775400900,"Bitcoin Up or Down - April 5, 10:55AM-11:00AM ET",m5,UP,2026-04-05T14:59:37.729000+00:00,-0.0261030090180161,-0.0153599846998017,3.0,btc|m5|Up,870,2026-04-05 14:59:37.729,0.03,23.925,797.5,,2026-04-05 14:59:58.601,,settlement,False,False,-23.925,-100.0
btc,btc:m5:1775401200,"Bitcoin Up or Down - April 5, 11:00AM-11:05AM ET",m5,UP,2026-04-05T15:02:10.421000+00:00,0.0250306232864296,0.0221464977375939,59.0,btc|m5|Up,458,2026-04-05 15:02:10.421,0.59,23.925,40.55084745762712,,2026-04-05 15:04:59.883,,settlement,False,False,-23.925,-100.0
btc,btc:m5:1775401500,"Bitcoin Up or Down - April 5, 11:05AM-11:10AM ET",m5,UP,2026-04-05T15:06:16.929000+00:00,-0.0398135118955987,-0.0176267857772823,45.0,btc|m5|Up,385,2026-04-05 15:06:16.929,0.45,23.925,53.166666666666664,,2026-04-05 15:09:59.849,,settlement,True,True,29.241666666666664,122.22222222222221
btc,btc:m5:1775402400,"Bitcoin Up or Down - April 5, 11:20AM-11:25AM ET",m5,UP,2026-04-05T15:21:25.734000+00:00,0.0281453554564375,0.0144832863622115,59.0,btc|m5|Up,209,2026-04-05 15:21:25.734,0.59,23.925,40.55084745762712,,2026-04-05 15:24:59.836,,settlement,True,True,16.62584745762712,69.49152542372882
btc,btc:m5:1775403000,"Bitcoin Up or Down - April 5, 11:30AM-11:35AM ET",m5,UP,2026-04-05T15:31:30.864000+00:00,0.0516888965465023,-0.2992000443259204,56.99999999999999,btc|m5|Up,1105,2026-04-05 15:31:30.864,0.57,23.925,41.97368421052632,,2026-04-05 15:34:59.974,,settlement,False,False,-23.925,-100.0
btc,btc:m5:1775403000,"Bitcoin Up or Down - April 5, 11:30AM-11:35AM ET",m5,DOWN,2026-04-05T15:34:22.052000+00:00,0.03200000474075,0.0277925967100065,67.0,btc|m5|Down,2523,2026-04-05 15:34:22.052,0.67,23.43,34.97014925373134,,2026-04-05 15:34:59.974,,settlement,False,True,11.540149253731343,49.25373134328358
btc,btc:m5:1775403900,"Bitcoin Up or Down - April 5, 11:45AM-11:50AM ET",m5,UP,2026-04-05T15:46:19.114000+00:00,-0.1112442225886926,-0.0671735974842418,15.0,btc|m5|Up,369,2026-04-05 15:46:19.114,0.15,23.925,159.5,,2026-04-05 15:49:59.808,,settlement,False,False,-23.925,-100.0
btc,btc:m5:1775404200,"Bitcoin Up or Down - April 5, 11:50AM-11:55AM ET",m5,UP,2026-04-05T15:51:28.437000+00:00,0.0751778256138773,-0.0192508666971749,63.0,btc|m5|Up,551,2026-04-05 15:51:28.437,0.63,23.925,37.976190476190474,,2026-04-05 15:54:59.735,,settlement,False,False,-23.925,-100.0
btc,btc:m5:1775404500,"Bitcoin Up or Down - April 5, 11:55AM-12:00PM ET",m5,UP,2026-04-05T15:56:45.441000+00:00,-0.0360315474235796,0.0146679723339328,38.0,btc|m5|Up,393,2026-04-05 15:56:45.441,0.38,23.925,62.96052631578947,,2026-04-05 15:59:59.869,,settlement,False,False,-23.925,-100.0
btc,btc:m5:1775404500,"Bitcoin Up or Down - April 5, 11:55AM-12:00PM ET",m5,DOWN,2026-04-05T15:56:45.441000+00:00,0.0360315474235796,-0.0146679723339328,63.0,btc|m5|Down,393,2026-04-05 15:56:45.441,0.63,23.43,37.19047619047619,,2026-04-05 15:59:59.869,,settlement,False,True,13.76047619047619,58.730158730158735
btc,btc:m5:1775405100,"Bitcoin Up or Down - April 5, 12:05PM-12:10PM ET",m5,UP,2026-04-05T16:06:17.394000+00:00,-0.0521239972143139,-0.0169985692994512,27.0,btc|m5|Up,263,2026-04-05 16:06:17.394,0.27,23.925,88.61111111111111,,2026-04-05 16:09:59.574,,settlement,False,False,-23.925,-100.0
btc,btc:m5:1775405400,"Bitcoin Up or Down - April 5, 12:10PM-12:15PM ET",m5,UP,2026-04-05T16:11:14.983000+00:00,0.0368019601573467,0.0294801819662245,50.0,btc|m5|Up,280,2026-04-05 16:11:14.983,0.5,23.925,47.85,,2026-04-05 16:14:59.718,,settlement,False,False,-23.925,-100.0
btc,btc:m5:1775405400,"Bitcoin Up or Down - April 5, 12:10PM-12:15PM ET",m5,DOWN,2026-04-05T16:11:56.852000+00:00,0.0392673053494906,0.0907128218890599,65.0,btc|m5|Down,496,2026-04-05 16:11:56.852,0.65,23.43,36.04615384615384,,2026-04-05 16:14:59.718,,settlement,False,True,12.616153846153843,53.84615384615383
btc,btc:m5:1775405700,"Bitcoin Up or Down - April 5, 12:15PM-12:20PM ET",m5,UP,2026-04-05T16:16:35.344000+00:00,0.0227059453764481,-0.0199865814995755,67.0,btc|m5|Up,327,2026-04-05 16:16:35.344,0.67,23.925,35.708955223880594,,2026-04-05 16:19:59.864,,settlement,True,True,11.783955223880593,49.25373134328356
btc,btc:m5:1775406000,"Bitcoin Up or Down - April 5, 12:20PM-12:25PM ET",m5,UP,2026-04-05T16:21:22.592000+00:00,0.0250339799900407,0.0138384752969956,65.0,btc|m5|Up,204,2026-04-05 16:21:22.592,0.65,23.925,36.80769230769231,,2026-04-05 16:24:58.605,,settlement,True,True,12.882692307692306,53.84615384615383
btc,btc:m5:1775406300,"Bitcoin Up or Down - April 5, 12:25PM-12:30PM ET",m5,UP,2026-04-05T16:28:40.096000+00:00,-0.0331154039916192,-0.0347333237742606,34.0,btc|m5|Up,634,2026-04-05 16:28:40.096,0.34,23.925,70.36764705882352,,2026-04-05 16:29:59.077,,settlement,False,False,-23.925,-100.0
btc,btc:m5:1775406300,"Bitcoin Up or Down - April 5, 12:25PM-12:30PM ET",m5,DOWN,2026-04-05T16:28:40.096000+00:00,0.0331154039916192,0.0347333237742606,67.0,btc|m5|Down,634,2026-04-05 16:28:40.096,0.67,23.43,34.97014925373134,,2026-04-05 16:29:59.077,,settlement,False,True,11.540149253731343,49.25373134328358
btc,btc:m5:1775406900,"Bitcoin Up or Down - April 5, 12:35PM-12:40PM ET",m5,UP,2026-04-05T16:36:16.883000+00:00,-0.0521923689590836,-0.0190897003644419,26.0,btc|m5|Up,237,2026-04-05 16:36:16.883,0.26,23.925,92.01923076923077,,2026-04-05 16:39:59.365,,settlement,False,False,-23.925,-100.0
btc,btc:m5:1775407200,"Bitcoin Up or Down - April 5, 12:40PM-12:45PM ET",m5,UP,2026-04-05T16:41:14.724000+00:00,-0.0522477526929776,-0.0496182809197041,23.0,btc|m5|Up,336,2026-04-05 16:41:14.724,0.23,23.925,104.02173913043478,,2026-04-05 16:44:59.745,,settlement,True,True,80.09673913043478,334.78260869565213
btc,btc:m5:1775407500,"Bitcoin Up or Down - April 5, 12:45PM-12:50PM ET",m5,UP,2026-04-05T16:46:18.152000+00:00,-0.0967418652835803,-0.0388126046347339,14.000000000000002,btc|m5|Up,373,2026-04-05 16:46:18.152,0.14,23.925,170.89285714285714,,2026-04-05 16:49:59.095,,settlement,False,False,-23.925,-100.0
btc,btc:m5:1775407800,"Bitcoin Up or Down - April 5, 12:50PM-12:55PM ET",m5,UP,2026-04-05T16:51:22.146000+00:00,0.0227178052844621,-0.0155320161866256,63.0,btc|m5|Up,296,2026-04-05 16:51:22.146,0.63,23.925,37.976190476190474,,2026-04-05 16:54:56.990,,settlement,False,False,-23.925,-100.0
btc,btc:m5:1775407800,"Bitcoin Up or Down - April 5, 12:50PM-12:55PM ET",m5,DOWN,2026-04-05T16:52:10.865000+00:00,0.0237889788145757,0.0297548202808855,66.0,btc|m5|Down,443,2026-04-05 16:52:10.865,0.66,23.43,35.5,,2026-04-05 16:54:56.990,,settlement,False,True,12.07,51.515151515151516
btc,btc:m5:1775408400,"Bitcoin Up or Down - April 5, 1:00PM-1:05PM ET",m5,UP,2026-04-05T17:01:14.938000+00:00,0.0265426344040911,-0.0288338707819902,64.0,btc|m5|Up,368,2026-04-05 17:01:14.938,0.64,23.925,37.3828125,,2026-04-05 17:05:00.000,,settlement,True,True,13.4578125,56.25
btc,btc:m5:1775408400,"Bitcoin Up or Down - April 5, 1:00PM-1:05PM ET",m5,DOWN,2026-04-05T17:02:51.728000+00:00,0.0367044165217756,0.0328063390476415,69.0,btc|m5|Down,691,2026-04-05 17:02:51.728,0.69,23.43,33.95652173913044,,2026-04-05 17:05:00.000,,settlement,True,False,-23.43,-100.0
btc,btc:m5:1775409000,"Bitcoin Up or Down - April 5, 1:10PM-1:15PM ET",m5,UP,2026-04-05T17:12:25.711000+00:00,-0.0243888301832787,-0.0275693357647679,35.0,btc|m5|Up,553,2026-04-05 17:12:25.711,0.35,23.925,68.35714285714286,,2026-04-05 17:14:59.270,,settlement,True,True,44.432142857142864,185.71428571428575
btc,btc:m5:1775409000,"Bitcoin Up or Down - April 5, 1:10PM-1:15PM ET",m5,DOWN,2026-04-05T17:12:25.711000+00:00,0.0243888301832787,0.0275693357647679,66.0,btc|m5|Down,553,2026-04-05 17:12:25.711,0.66,23.43,35.5,,2026-04-05 17:14:59.270,,settlement,True,False,-23.43,-100.0
btc,btc:m5:1775409300,"Bitcoin Up or Down - April 5, 1:15PM-1:20PM ET",m5,UP,2026-04-05T17:17:26.610000+00:00,-0.02704918775896,-0.0333507567753419,24.0,btc|m5|Up,355,2026-04-05 17:17:26.610,0.24,23.925,99.6875,,2026-04-05 17:19:59.947,,settlement,False,False,-23.925,-100.0
btc,btc:m5:1775409600,"Bitcoin Up or Down - April 5, 1:20PM-1:25PM ET",m5,UP,2026-04-05T17:22:11.045000+00:00,-0.050162149296363,-0.0174347683794013,41.0,btc|m5|Up,322,2026-04-05 17:22:11.045,0.41,23.925,58.35365853658537,,2026-04-05 17:24:59.258,,settlement,True,True,34.428658536585374,143.90243902439028
btc,btc:m5:1775410200,"Bitcoin Up or Down - April 5, 1:30PM-1:35PM ET",m5,UP,2026-04-05T17:31:20.266000+00:00,-0.0276657625422276,-0.0136472548450388,36.0,btc|m5|Up,201,2026-04-05 17:31:20.266,0.36,23.925,66.45833333333334,,2026-04-05 17:34:57.535,,settlement,False,False,-23.925,-100.0
btc,btc:m5:1775410200,"Bitcoin Up or Down - April 5, 1:30PM-1:35PM ET",m5,DOWN,2026-04-05T17:32:06.948000+00:00,0.0238492832221148,-0.015562919562145,67.0,btc|m5|Down,318,2026-04-05 17:32:06.948,0.67,23.43,34.97014925373134,,2026-04-05 17:34:57.535,,settlement,False,True,11.540149253731343,49.25373134328358
btc,btc:m5:1775410800,"Bitcoin Up or Down - April 5, 1:40PM-1:45PM ET",m5,UP,2026-04-05T17:43:04.885000+00:00,-0.0241445025475701,-0.0134152614032068,27.0,btc|m5|Up,629,2026-04-05 17:43:04.885,0.27,23.925,88.61111111111111,,2026-04-05 17:44:57.542,,settlement,False,False,-23.925,-100.0
btc,btc:m5:1775411100,"Bitcoin Up or Down - April 5, 1:45PM-1:50PM ET",m5,UP,2026-04-05T17:46:18.719000+00:00,-0.0560561999032893,-0.0654978691666633,32.0,btc|m5|Up,409,2026-04-05 17:46:18.719,0.32,23.925,74.765625,,2026-04-05 17:50:00.000,,settlement,False,False,-23.925,-100.0
btc,btc:m5:1775411100,"Bitcoin Up or Down - April 5, 1:45PM-1:50PM ET",m5,DOWN,2026-04-05T17:46:13.704000+00:00,0.0292008859136058,0.0386425551769798,61.0,btc|m5|Down,382,2026-04-05 17:46:13.704,0.61,23.43,38.40983606557377,,2026-04-05 17:50:00.000,,settlement,False,True,14.979836065573771,63.934426229508205
btc,btc:m5:1775411400,"Bitcoin Up or Down - April 5, 1:50PM-1:55PM ET",m5,UP,2026-04-05T17:52:16.912000+00:00,-0.0368131868131773,-0.0160083160083142,35.0,btc|m5|Up,526,2026-04-05 17:52:16.912,0.35,23.925,68.35714285714286,,2026-04-05 17:54:59.755,,settlement,True,True,44.432142857142864,185.71428571428575
btc,btc:m5:1775411400,"Bitcoin Up or Down - April 5, 1:50PM-1:55PM ET",m5,DOWN,2026-04-05T17:52:16.912000+00:00,0.0368131868131773,0.0160083160083142,66.0,btc|m5|Down,526,2026-04-05 17:52:16.912,0.66,23.43,35.5,,2026-04-05 17:54:59.755,,settlement,True,False,-23.43,-100.0
btc,btc:m5:1775412000,"Bitcoin Up or Down - April 5, 2:00PM-2:05PM ET",m5,UP,2026-04-05T18:01:19.787000+00:00,-0.0458487919014015,-0.0381157972168239,28.000000000000004,btc|m5|Up,321,2026-04-05 18:01:19.787,0.28,23.925,85.44642857142857,,2026-04-05 18:04:58.664,,settlement,False,False,-23.925,-100.0
btc,btc:m5:1775412000,"Bitcoin Up or Down - April 5, 2:00PM-2:05PM ET",m5,DOWN,2026-04-05T18:01:14.570000+00:00,0.0375666210108251,0.0298484689264237,65.0,btc|m5|Down,291,2026-04-05 18:01:14.570,0.65,23.43,36.04615384615384,,2026-04-05 18:04:58.664,,settlement,False,True,12.616153846153843,53.84615384615383
btc,btc:m5:1775412300,"Bitcoin Up or Down - April 5, 2:05PM-2:10PM ET",m5,UP,2026-04-05T18:07:08.487000+00:00,-0.0217767349900637,-0.0477870098656307,26.0,btc|m5|Up,408,2026-04-05 18:07:08.487,0.26,23.925,92.01923076923077,,2026-04-05 18:09:59.903,,settlement,False,False,-23.925,-100.0
btc,btc:m5:1775412600,"Bitcoin Up or Down - April 5, 2:10PM-2:15PM ET",m5,UP,2026-04-05T18:13:06.968000+00:00,0.0482828312850236,0.0188732519950835,59.0,btc|m5|Up,715,2026-04-05 18:13:06.968,0.59,23.925,40.55084745762712,,2026-04-05 18:14:59.710,,settlement,False,False,-23.925,-100.0
btc,btc:m5:1775412900,"Bitcoin Up or Down - April 5, 2:15PM-2:20PM ET",m5,UP,2026-04-05T18:18:25.331000+00:00,0.0284674920852697,-0.0138623017304576,60.0,btc|m5|Up,557,2026-04-05 18:18:25.331,0.6,23.925,39.875,,2026-04-05 18:19:59.124,,settlement,False,False,-23.925,-100.0
btc,btc:m5:1775414100,"Bitcoin Up or Down - April 5, 2:35PM-2:40PM ET",m5,UP,2026-04-05T18:37:54.966000+00:00,-0.0342196068112399,-0.0186005144955828,8.0,btc|m5|Up,561,2026-04-05 18:37:54.966,0.08,23.925,299.0625,,2026-04-05 18:39:59.357,,settlement,True,True,275.1375,1150.0
btc,btc:m5:1775414400,"Bitcoin Up or Down - April 5, 2:40PM-2:45PM ET",m5,UP,2026-04-05T18:41:34.099000+00:00,-0.0490070402579688,-0.0182089698749776,16.0,btc|m5|Up,385,2026-04-05 18:41:34.099,0.16,23.925,149.53125,,2026-04-05 18:45:00.000,,settlement,False,False,-23.925,-100.0
btc,btc:m5:1775414700,"Bitcoin Up or Down - April 5, 2:45PM-2:50PM ET",m5,UP,2026-04-05T18:46:30.024000+00:00,0.0274525298151519,0.0406819499097486,43.0,btc|m5|Up,467,2026-04-05 18:46:30.024,0.43,23.925,55.639534883720934,,2026-04-05 18:49:59.963,,settlement,False,False,-23.925,-100.0
btc,btc:m5:1775415000,"Bitcoin Up or Down - April 5, 2:50PM-2:55PM ET",m5,UP,2026-04-05T18:53:12.601000+00:00,-0.0283447552858305,-0.0213141880406718,19.0,btc|m5|Up,550,2026-04-05 18:53:12.601,0.19,23.925,125.92105263157895,,2026-04-05 18:54:59.837,,settlement,False,False,-23.925,-100.0
btc,btc:m5:1775415900,"Bitcoin Up or Down - April 5, 3:05PM-3:10PM ET",m5,UP,2026-04-05T19:06:32.475000+00:00,0.0378881982046942,0.0135198388423346,39.0,btc|m5|Up,194,2026-04-05 19:06:32.475,0.39,23.925,61.34615384615385,,2026-04-05 19:09:59.068,,settlement,True,True,37.42115384615384,156.41025641025638
btc,btc:m5:1775416200,"Bitcoin Up or Down - April 5, 3:10PM-3:15PM ET",m5,UP,2026-04-05T19:13:12.831000+00:00,0.0383108903528177,0.0481037593043357,66.0,btc|m5|Up,570,2026-04-05 19:13:12.831,0.66,23.925,36.25,,2026-04-05 19:14:59.939,,settlement,True,True,12.325,51.515151515151516
btc,btc:m5:1775416500,"Bitcoin Up or Down - April 5, 3:15PM-3:20PM ET",m5,UP,2026-04-05T19:16:21.314000+00:00,0.0250822143367971,0.0155595758954887,48.0,btc|m5|Up,265,2026-04-05 19:16:21.314,0.48,23.925,49.84375,,2026-04-05 19:19:58.016,,settlement,True,True,25.91875,108.33333333333333
btc,btc:m5:1775416800,"Bitcoin Up or Down - April 5, 3:20PM-3:25PM ET",m5,UP,2026-04-05T19:21:16.393000+00:00,-0.0395438447191885,-0.0475414762354168,33.0,btc|m5|Up,388,2026-04-05 19:21:16.393,0.33,23.925,72.5,,2026-04-05 19:24:59.899,,settlement,True,True,48.575,203.03030303030303
btc,btc:m5:1775416800,"Bitcoin Up or Down - April 5, 3:20PM-3:25PM ET",m5,DOWN,2026-04-05T19:21:16.393000+00:00,0.0395438447191885,0.0475414762354168,68.0,btc|m5|Down,388,2026-04-05 19:21:16.393,0.68,23.43,34.455882352941174,,2026-04-05 19:24:59.899,,settlement,True,False,-23.43,-100.0
btc,btc:m5:1775417100,"Bitcoin Up or Down - April 5, 3:25PM-3:30PM ET",m5,UP,2026-04-05T19:27:36.340000+00:00,-0.0333377912076718,-0.0140697030863152,26.0,btc|m5|Up,441,2026-04-05 19:27:36.340,0.26,23.925,92.01923076923077,,2026-04-05 19:29:59.989,,settlement,False,False,-23.925,-100.0
btc,btc:m5:1775417400,"Bitcoin Up or Down - April 5, 3:30PM-3:35PM ET",m5,UP,2026-04-05T19:32:40.003000+00:00,-0.0270657977547464,-0.0141406194184108,18.0,btc|m5|Up,402,2026-04-05 19:32:40.003,0.18,23.925,132.91666666666669,,2026-04-05 19:34:59.618,,settlement,False,False,-23.925,-100.0
