tf,side,fill_price,ask_at_fill,ask_2s_before,ask_1s_before,ask_500ms_before,min_ask_5s,ask_drops_count,max_drop_magnitude,ask_touched_fill_price,delta_fill_vs_2s
m5,Up,0.93,0.27,0.29,0.28,0.28,0.27,8,-0.030000000000000027,True,0.6400000000000001
m5,Up,0.94,0.32,0.27,0.28,0.3,0.27,3,-0.010000000000000009,True,0.6699999999999999
m15,Down,0.09,0.52,0.53,0.53,0.53,0.52,1,-0.010000000000000009,False,-0.44000000000000006
m5,Down,0.44,0.62,0.62,0.62,0.62,0.6,1,-0.010000000000000009,False,-0.18
m15,Up,0.92,0.42,0.42,0.42,0.42,0.42,1,-0.010000000000000009,True,0.5
m15,Up,0.92,0.42,0.42,0.42,0.42,0.42,1,-0.010000000000000009,True,0.5
m5,Up,0.55,0.44,0.4,0.43,0.44,0.35,1,-0.009999999999999953,True,0.15000000000000002
m5,Down,0.49,0.57,0.57,0.57,0.57,0.57,0,0.0,False,-0.07999999999999996
m5,Down,0.51,0.57,0.57,0.57,0.57,0.57,0,0.0,False,-0.05999999999999994
m5,Up,0.47,0.44,0.44,0.44,0.44,0.44,0,0.0,True,0.02999999999999997
m5,Up,0.51,0.45,0.45,0.45,0.45,0.45,0,0.0,True,0.06
m5,Up,0.51,0.45,0.45,0.45,0.45,0.45,0,0.0,True,0.06
m5,Up,0.5,0.33,0.39,0.35,0.34,0.33,9,-0.030000000000000027,True,0.10999999999999999
m5,Down,0.47,0.71,0.7,0.7,0.71,0.7,0,0.0,False,-0.22999999999999998
m5,Down,0.47,0.71,0.71,0.71,0.71,0.7,0,0.0,False,-0.24
m5,Down,0.4919,0.71,0.71,0.71,0.71,0.7,0,0.0,False,-0.21809999999999996
m5,Up,0.52,0.31,0.3,0.31,0.31,0.3,0,0.0,True,0.22000000000000003
m5,Down,0.49,0.7,0.7,0.7,0.7,0.7,1,-0.010000000000000009,False,-0.20999999999999996
m5,Down,0.5,0.64,0.64,0.64,0.64,0.64,3,-0.039999999999999925,False,-0.14
m5,Up,0.51,0.39,0.37,0.37,0.37,0.31,1,-0.010000000000000009,True,0.14
m5,Up,0.51,0.4,0.39,0.4,0.4,0.37,0,0.0,True,0.12
m5,Up,0.5276,0.4,0.39,0.4,0.4,0.37,0,0.0,True,0.13759999999999994
m5,Up,0.51,0.4,0.4,0.4,0.4,0.4,0,0.0,True,0.10999999999999999
m5,Down,0.47,0.61,0.61,0.61,0.61,0.61,0,0.0,False,-0.14
m5,Up,0.51,0.35,0.37,0.37,0.37,0.35,3,-0.020000000000000018,True,0.14
m5,Down,0.47,0.67,0.64,0.64,0.64,0.63,0,0.0,False,-0.17000000000000004
m5,Up,0.55,0.34,0.28,0.32,0.32,0.28,7,-0.020000000000000018,True,0.27
m15,Up,0.97,0.4,0.39,0.39,0.39,0.33,1,-0.010000000000000009,True,0.58
m5,Down,0.28,0.61,0.63,0.61,0.61,0.61,2,-0.010000000000000009,False,-0.35
m5,Down,0.28,0.6,0.61,0.6,0.6,0.6,3,-0.010000000000000009,False,-0.32999999999999996
m5,Down,0.26,0.6,0.6,0.6,0.6,0.6,1,-0.010000000000000009,False,-0.33999999999999997
m5,Up,0.74,0.41,0.41,0.41,0.41,0.4,1,-0.009999999999999953,True,0.33
m5,Down,0.17,0.6,0.62,0.62,0.6,0.6,3,-0.010000000000000009,False,-0.44999999999999996
m5,Down,0.17,0.68,0.67,0.68,0.68,0.61,2,-0.010000000000000009,False,-0.5
m5,Up,0.83,0.33,0.33,0.33,0.33,0.33,3,-0.010000000000000009,True,0.49999999999999994
m5,Down,0.1,0.69,0.68,0.69,0.69,0.68,0,0.0,False,-0.5800000000000001
m15,Up,0.97,0.4,0.37,0.39,0.4,0.32,0,0.0,True,0.6
m15,Up,0.97,0.4,0.37,0.39,0.4,0.32,0,0.0,True,0.6
m15,Up,0.97,0.4,0.37,0.39,0.4,0.32,0,0.0,True,0.6
m15,Up,0.97,0.4,0.37,0.39,0.4,0.32,0,0.0,True,0.6
m15,Up,0.97,0.4,0.37,0.39,0.4,0.32,0,0.0,True,0.6
m5,Down,0.05,0.68,0.68,0.68,0.68,0.68,0,0.0,False,-0.63
m5,Down,0.01,0.96,0.94,0.93,0.93,0.93,1,-0.009999999999999898,False,-0.9299999999999999
m5,Up,0.42,0.49,0.5,0.49,0.49,0.49,2,-0.020000000000000018,False,-0.08000000000000002
m5,Up,0.42,0.48,0.49,0.49,0.48,0.48,2,-0.010000000000000009,False,-0.07
m5,Up,0.48,0.47,0.47,0.47,0.47,0.47,2,-0.010000000000000009,True,0.010000000000000009
m5,Down,0.51,0.58,0.54,0.54,0.54,0.54,0,0.0,False,-0.030000000000000027
m5,Down,0.5,0.69,0.58,0.65,0.7,0.54,2,-0.010000000000000009,False,-0.07999999999999996
m5,Down,0.5,0.69,0.58,0.65,0.7,0.54,2,-0.010000000000000009,False,-0.07999999999999996
m5,Down,0.51,0.69,0.69,0.69,0.69,0.54,2,-0.010000000000000009,False,-0.17999999999999994
m5,Down,0.51,0.69,0.69,0.69,0.69,0.54,2,-0.010000000000000009,False,-0.17999999999999994
m5,Up,0.49,0.32,0.32,0.32,0.32,0.32,0,0.0,True,0.16999999999999998
m5,Down,0.5,0.7,0.69,0.7,0.7,0.69,0,0.0,False,-0.18999999999999995
m5,Down,0.49,0.74,0.75,0.73,0.73,0.73,1,-0.030000000000000027,False,-0.26
m5,Down,0.51,0.77,0.77,0.77,0.78,0.76,2,-0.010000000000000009,False,-0.26
m5,Down,0.57,0.75,0.76,0.75,0.75,0.75,7,-0.010000000000000009,False,-0.19000000000000006
m5,Down,0.58,0.71,0.75,0.74,0.71,0.71,4,-0.030000000000000027,False,-0.17000000000000004
m5,Down,0.67,0.65,0.71,0.66,0.65,0.65,4,-0.039999999999999925,True,-0.039999999999999925
m5,Up,0.31,0.37,0.36,0.37,0.37,0.3,2,-0.020000000000000018,True,-0.04999999999999999
m5,Down,0.59,0.56,0.56,0.56,0.56,0.56,5,-0.020000000000000018,True,0.029999999999999916
m5,Up,0.44,0.45,0.45,0.45,0.45,0.39,2,-0.020000000000000018,True,-0.010000000000000009
m5,Down,0.62,0.56,0.56,0.56,0.56,0.56,5,-0.020000000000000018,True,0.05999999999999994
m5,Down,0.53,0.63,0.62,0.63,0.63,0.61,0,0.0,False,-0.08999999999999997
m5,Up,0.4974,0.38,0.38,0.38,0.38,0.38,1,-0.010000000000000009,True,0.1174
m5,Up,0.46,0.38,0.38,0.38,0.38,0.38,1,-0.010000000000000009,True,0.08000000000000002
m5,Up,0.49,0.38,0.38,0.38,0.38,0.38,1,-0.010000000000000009,True,0.10999999999999999
m5,Down,0.53,0.65,0.64,0.64,0.64,0.64,0,0.0,False,-0.10999999999999999
m5,Down,0.6,0.67,0.67,0.67,0.67,0.66,1,-0.010000000000000009,False,-0.07000000000000006
m5,Up,0.42,0.32,0.31,0.32,0.32,0.31,4,-0.010000000000000009,True,0.10999999999999999
m5,Down,0.57,0.69,0.69,0.69,0.69,0.69,1,-0.010000000000000009,False,-0.12
m5,Down,0.59,0.69,0.69,0.69,0.69,0.69,0,0.0,False,-0.09999999999999998
m5,Down,0.59,0.69,0.69,0.69,0.69,0.69,0,0.0,False,-0.09999999999999998
m5,Down,0.6,0.52,0.69,0.7,0.55,0.52,6,-0.040000000000000036,True,-0.08999999999999997
m5,Up,0.4,0.51,0.49,0.5,0.5,0.31,3,-0.020000000000000018,True,-0.08999999999999997
m5,Up,0.42,0.51,0.49,0.5,0.5,0.31,3,-0.020000000000000018,True,-0.07
m5,Up,0.43,0.51,0.49,0.5,0.5,0.31,3,-0.020000000000000018,True,-0.06
m5,Down,0.57,0.61,0.5,0.52,0.52,0.5,9,-0.040000000000000036,True,0.06999999999999995
m5,Down,0.63,0.7,0.68,0.7,0.7,0.67,0,0.0,False,-0.050000000000000044
m5,Down,0.65,0.7,0.7,0.7,0.7,0.68,0,0.0,False,-0.04999999999999993
m5,Down,0.71,0.7,,0.7,0.7,0.7,0,0.0,True,0.0
m5,Up,0.12,0.29,0.31,0.31,0.31,0.29,2,-0.010000000000000009,False,-0.19
m5,Up,0.13,0.27,0.29,0.28,0.27,0.27,4,-0.010000000000000009,False,-0.15999999999999998
m5,Down,0.88,0.73,0.75,0.73,0.73,0.73,1,-0.020000000000000018,True,0.13
m5,Down,0.84,0.69,0.69,0.69,0.69,0.69,1,-0.010000000000000009,True,0.15000000000000002
m5,Down,0.85,0.68,0.69,0.69,0.69,0.68,1,-0.009999999999999898,True,0.16000000000000003
m5,Up,0.14,0.4,0.39,0.4,0.4,0.33,2,-0.02999999999999997,False,-0.25
m5,Up,0.14,0.4,0.4,0.4,0.4,0.4,0,0.0,False,-0.26
m5,Down,0.9,0.61,0.61,0.61,0.61,0.61,1,-0.010000000000000009,True,0.29000000000000004
m5,Up,0.1,0.39,0.38,0.39,0.39,0.38,0,0.0,False,-0.28
m5,Down,0.88,0.63,0.62,0.62,0.62,0.62,1,-0.010000000000000009,True,0.26
m5,Down,0.8909,0.63,0.62,0.62,0.62,0.62,1,-0.010000000000000009,True,0.27090000000000003
m5,Up,0.08,0.25,0.25,0.25,0.25,0.25,2,-0.010000000000000009,False,-0.16999999999999998
m5,Up,0.07,0.19,0.2,0.19,0.19,0.19,1,-0.010000000000000009,False,-0.13
m5,Down,0.96,0.87,0.85,0.86,0.86,0.84,0,0.0,True,0.10999999999999999
m5,Down,0.96,0.92,0.87,0.9,0.91,0.85,0,0.0,True,0.08999999999999997
m15,Up,0.44,0.63,0.67,0.66,0.63,0.58,5,-0.020000000000000018,False,-0.23000000000000004
m15,Up,0.44,0.63,0.67,0.66,0.63,0.58,5,-0.020000000000000018,False,-0.23000000000000004
m15,Up,0.44,0.63,0.67,0.66,0.63,0.58,5,-0.020000000000000018,False,-0.23000000000000004
m15,Up,0.44,0.63,0.67,0.66,0.63,0.58,5,-0.020000000000000018,False,-0.23000000000000004
m15,Up,0.44,0.63,0.67,0.66,0.63,0.58,5,-0.020000000000000018,False,-0.23000000000000004
m15,Up,0.44,0.63,0.67,0.66,0.63,0.58,5,-0.020000000000000018,False,-0.23000000000000004
m5,Up,0.45,0.68,0.69,0.73,0.69,0.61,9,-0.040000000000000036,False,-0.23999999999999994
m5,Up,0.44,0.68,0.69,0.73,0.69,0.61,9,-0.040000000000000036,False,-0.24999999999999994
m15,Up,0.44,0.67,0.63,0.65,0.67,0.63,3,-0.020000000000000018,False,-0.19
m15,Up,0.45,0.67,0.63,0.65,0.67,0.63,3,-0.020000000000000018,False,-0.18
m15,Up,0.44,0.67,0.63,0.65,0.67,0.63,3,-0.020000000000000018,False,-0.19
m15,Up,0.44,0.67,0.63,0.65,0.67,0.63,3,-0.020000000000000018,False,-0.19
m15,Up,0.44,0.67,0.63,0.65,0.67,0.63,3,-0.020000000000000018,False,-0.19
m15,Up,0.44,0.67,0.63,0.65,0.67,0.63,3,-0.020000000000000018,False,-0.19
m15,Up,0.44,0.67,0.63,0.65,0.67,0.63,3,-0.020000000000000018,False,-0.19
h1,Up,0.47,0.58,0.58,0.58,0.58,0.57,0,0.0,False,-0.10999999999999999
h1,Up,0.46,0.58,0.58,0.58,0.58,0.57,0,0.0,False,-0.11999999999999994
h1,Up,0.47,0.59,0.59,0.59,0.59,0.59,0,0.0,False,-0.12
h1,Up,0.47,0.59,0.59,0.59,0.59,0.59,0,0.0,False,-0.12
h1,Up,0.47,0.61,0.6,0.6,0.6,0.6,1,-0.010000000000000009,False,-0.13
h1,Up,0.47,0.61,0.61,0.61,0.61,0.61,0,0.0,False,-0.14
h1,Up,0.47,0.62,0.61,0.61,0.62,0.61,0,0.0,False,-0.14
h1,Up,0.47,0.62,0.61,0.61,0.62,0.61,0,0.0,False,-0.14
h1,Up,0.47,0.62,0.62,0.62,0.62,0.61,0,0.0,False,-0.15000000000000002
m15,Down,0.53,0.29,0.28,0.28,0.29,0.27,2,-0.010000000000000009,True,0.25
m5,Down,0.42,0.21,0.19,0.2,0.21,0.19,3,-0.010000000000000009,True,0.22999999999999998
m5,Down,0.45,0.21,0.19,0.2,0.21,0.19,3,-0.010000000000000009,True,0.26
h1,Up,0.47,0.61,0.61,0.61,0.61,0.61,0,0.0,False,-0.14
h1,Up,0.47,0.58,0.58,0.58,0.58,0.58,4,-0.010000000000000009,False,-0.10999999999999999
h1,Up,0.51,0.58,0.58,0.58,0.58,0.58,0,0.0,False,-0.06999999999999995
m5,Down,0.34,0.22,0.26,0.26,0.24,0.22,2,-0.020000000000000018,True,0.08000000000000002
m5,Down,0.34,0.21,0.21,0.21,0.21,0.21,3,-0.020000000000000018,True,0.13000000000000003
m5,Down,0.34,0.21,0.21,0.21,0.21,0.21,3,-0.020000000000000018,True,0.13000000000000003
h1,Up,0.49,0.58,0.58,0.58,0.58,0.58,0,0.0,False,-0.08999999999999997
m5,Up,0.67,0.82,0.81,0.81,0.81,0.8,0,0.0,False,-0.14
h1,Up,0.48,0.6,0.6,0.6,0.6,0.58,0,0.0,False,-0.12
m5,Down,0.35,0.22,0.22,0.22,0.22,0.22,0,0.0,True,0.12999999999999998
h1,Down,0.52,0.34,0.36,0.33,0.33,0.33,3,-0.019999999999999962,True,0.16000000000000003
m5,Down,0.57,0.11,0.09,0.11,0.11,0.08,3,-0.010000000000000009,True,0.48
m5,Up,0.43,0.94,0.92,0.92,0.94,0.9,2,-0.010000000000000009,False,-0.49000000000000005
m5,Up,0.48,0.94,0.92,0.92,0.94,0.9,2,-0.010000000000000009,False,-0.44000000000000006
m5,Down,0.61,0.06,0.07,0.06,0.06,0.06,4,-0.010000000000000009,True,0.54
m5,Down,0.62,0.06,0.06,0.06,0.06,0.06,2,-0.010000000000000009,True,0.56
m5,Up,0.47,0.95,0.95,0.95,0.95,0.94,0,0.0,False,-0.48
m15,Down,0.6,0.16,0.16,0.16,0.16,0.16,1,-0.010000000000000009,True,0.43999999999999995
m15,Up,0.41,0.87,0.85,0.85,0.85,0.85,0,0.0,False,-0.44
m15,Up,0.41,0.87,0.85,0.85,0.85,0.85,0,0.0,False,-0.44
m5,Up,0.51,0.97,0.95,0.96,0.97,0.95,1,-0.010000000000000009,False,-0.43999999999999995
m5,Up,0.51,0.97,0.95,0.96,0.97,0.95,1,-0.010000000000000009,False,-0.43999999999999995
m5,Up,0.54,0.97,0.95,0.96,0.97,0.95,1,-0.010000000000000009,False,-0.4099999999999999
m5,Up,0.54,0.97,0.97,0.97,0.97,0.95,1,-0.010000000000000009,False,-0.42999999999999994
m5,Down,0.47,0.04,0.04,0.04,0.04,0.04,2,-0.010000000000000002,True,0.43
m5,Down,0.48,0.07,0.06,0.07,0.07,0.04,0,0.0,True,0.42
m5,Up,0.43,0.96,0.96,0.96,0.96,0.93,5,-0.010000000000000009,False,-0.53
m15,Down,0.6,0.17,0.17,0.17,0.17,0.17,0,0.0,True,0.42999999999999994
m5,Up,0.36,0.94,0.95,0.95,0.94,0.94,2,-0.010000000000000009,False,-0.59
m5,Down,0.65,0.06,0.06,0.06,0.06,0.06,1,-0.010000000000000009,True,0.5900000000000001
m5,Up,0.35,0.95,0.95,0.95,0.94,0.94,1,-0.010000000000000009,False,-0.6
m5,Down,0.66,0.07,0.06,0.06,0.07,0.06,1,-0.010000000000000009,True,0.6000000000000001
m5,Down,0.66,0.06,0.07,0.06,0.06,0.06,5,-0.010000000000000009,True,0.5900000000000001
m5,Up,0.35,0.97,0.96,0.96,0.96,0.96,0,0.0,False,-0.61
h1,Down,0.56,0.32,0.33,0.33,0.31,0.31,4,-0.020000000000000018,True,0.23000000000000004
m5,Down,0.6268,0.03,0.03,0.03,0.03,0.03,0,0.0,True,0.5968
m5,Down,0.65,0.03,0.03,0.03,0.03,0.03,0,0.0,True,0.62
m5,Down,0.6,0.03,0.03,0.03,0.03,0.03,0,0.0,True,0.57
m15,Down,0.67,0.15,0.14,0.14,0.15,0.14,0,0.0,True,0.53
m15,Down,0.65,0.15,0.14,0.14,0.15,0.14,0,0.0,True,0.51
m5,Up,0.31,0.98,0.98,0.98,0.98,0.98,0,0.0,False,-0.6699999999999999
m5,Up,0.31,0.99,0.98,0.99,0.99,0.98,0,0.0,False,-0.6699999999999999
m5,Up,0.3,0.99,0.98,0.99,0.99,0.98,0,0.0,False,-0.6799999999999999
m5,Up,0.3,0.99,0.98,0.99,0.99,0.98,0,0.0,False,-0.6799999999999999
h1,Down,0.6,0.31,0.31,0.31,0.31,0.31,0,0.0,True,0.29
h1,Down,0.61,0.27,0.29,0.28,0.27,0.27,4,-0.010000000000000009,True,0.32
m5,Up,0.18,1.0,0.99,1.0,1.0,0.99,0,0.0,False,-0.81
h1,Down,0.6,0.29,0.27,0.27,0.29,0.27,4,-0.010000000000000009,True,0.32999999999999996
h1,Down,0.61,0.31,0.29,0.3,0.31,0.27,1,-0.010000000000000009,True,0.32
h1,Down,0.61,0.3,0.31,0.31,0.3,0.28,1,-0.010000000000000009,True,0.3
m5,Down,0.85,0.01,0.01,0.01,0.01,0.01,0,0.0,True,0.84
m5,Up,0.22,1.0,1.0,1.0,1.0,1.0,0,0.0,False,-0.78
m5,Down,0.69,0.02,0.02,0.02,0.02,0.01,1,-0.01,True,0.6699999999999999
m5,Down,0.71,0.02,0.02,0.02,0.02,0.01,1,-0.01,True,0.69
m5,Down,0.7,0.02,0.02,0.02,0.02,0.01,1,-0.01,True,0.6799999999999999
m5,Up,0.22,1.0,1.0,1.0,1.0,1.0,0,0.0,False,-0.78
m5,Up,0.11,0.99,0.99,0.99,0.99,0.99,4,-0.010000000000000009,False,-0.88
m5,Up,0.11,1.0,0.99,1.0,1.0,0.99,1,-0.010000000000000009,False,-0.88
m5,Down,0.86,0.01,0.01,0.01,0.01,0.01,0,0.0,True,0.85
m5,Up,0.12,1.0,1.0,1.0,1.0,1.0,0,0.0,False,-0.88
m5,Up,0.12,1.0,1.0,1.0,1.0,1.0,0,0.0,False,-0.88
m15,Down,0.64,0.18,0.16,0.16,0.17,0.16,0,0.0,True,0.48
m5,Up,0.08,1.0,1.0,1.0,1.0,1.0,0,0.0,False,-0.92
m5,Down,0.96,0.01,0.01,0.01,0.01,0.01,0,0.0,True,0.95
h1,Down,0.61,0.3,0.3,0.3,0.3,0.3,2,-0.010000000000000009,True,0.31
h1,Down,0.61,0.3,0.3,0.3,0.3,0.3,2,-0.010000000000000009,True,0.31
m5,Up,0.42,0.65,0.62,0.62,0.65,0.6,0,0.0,False,-0.2
m15,Up,0.29,0.9,0.89,0.89,0.9,0.89,0,0.0,False,-0.6000000000000001
m15,Up,0.29,0.9,0.89,0.89,0.9,0.89,0,0.0,False,-0.6000000000000001
m5,Up,0.38,0.66,0.65,0.66,0.66,0.61,0,0.0,False,-0.27
m5,Up,0.42,0.66,0.65,0.66,0.66,0.61,0,0.0,False,-0.23000000000000004
m5,Down,0.63,0.32,0.33,0.32,0.32,0.32,3,-0.010000000000000009,True,0.3
h1,Down,0.64,0.28,0.28,0.28,0.28,0.28,1,-0.009999999999999953,True,0.36
m15,Down,0.75,0.1,0.1,0.1,0.1,0.1,1,-0.009999999999999995,True,0.65
m5,Down,0.66,0.3,0.33,0.33,0.33,0.3,1,-0.030000000000000027,True,0.33
m5,Down,0.65,0.3,0.33,0.33,0.33,0.3,1,-0.030000000000000027,True,0.32
m5,Down,0.69,0.3,0.3,0.29,0.29,0.29,2,-0.030000000000000027,True,0.38999999999999996
m5,Down,0.69,0.29,0.3,0.3,0.3,0.29,3,-0.030000000000000027,True,0.38999999999999996
m5,Down,0.7,0.29,0.3,0.3,0.3,0.29,3,-0.030000000000000027,True,0.39999999999999997
h1,Down,0.69,0.27,0.27,0.27,0.27,0.27,0,0.0,True,0.41999999999999993
h1,Down,0.69,0.27,0.27,0.27,0.27,0.27,0,0.0,True,0.41999999999999993
h1,Down,0.69,0.27,0.27,0.27,0.27,0.27,0,0.0,True,0.41999999999999993
m5,Down,0.74,0.25,0.24,0.24,0.24,0.2,8,-0.040000000000000036,True,0.5
m15,Down,0.83,0.07,0.06,0.07,0.07,0.06,0,0.0,True,0.77
m5,Down,0.76,0.22,0.23,0.22,0.22,0.22,3,-0.010000000000000009,True,0.53
m15,Down,0.75,0.06,0.06,0.06,0.06,0.06,1,-0.010000000000000009,True,0.69
m5,Down,0.64,0.22,0.22,0.22,0.22,0.22,2,-0.01999999999999999,True,0.42000000000000004
m15,Down,0.78,0.05,0.06,0.05,0.05,0.05,1,-0.009999999999999995,True,0.72
m15,Down,0.78,0.05,0.06,0.05,0.05,0.05,1,-0.009999999999999995,True,0.72
m5,Down,0.66,0.16,0.18,0.17,0.16,0.16,7,-0.01999999999999999,True,0.48000000000000004
m15,Down,0.82,0.05,0.05,0.05,0.05,0.05,1,-0.009999999999999995,True,0.7699999999999999
m5,Down,0.71,0.13,0.16,0.14,0.13,0.13,6,-0.01999999999999999,True,0.5499999999999999
m5,Up,0.28,0.84,0.88,0.85,0.84,0.84,4,-0.030000000000000027,False,-0.6
m5,Down,0.69,0.14,0.16,0.15,0.14,0.14,3,-0.010000000000000009,True,0.5299999999999999
m15,Down,0.82,0.05,0.05,0.05,0.05,0.05,0,0.0,True,0.7699999999999999
m5,Down,0.7,0.14,0.14,0.14,0.14,0.14,1,-0.009999999999999981,True,0.5599999999999999
m5,Down,0.71,0.12,0.13,0.12,0.13,0.12,3,-0.010000000000000009,True,0.58
m5,Up,0.30269999999999997,0.93,0.89,0.91,0.93,0.88,2,-0.020000000000000018,False,-0.5873
m5,Down,0.66,0.06,0.05,0.05,0.05,0.05,6,-0.010000000000000009,True,0.61
m5,Down,0.66,0.06,0.05,0.05,0.05,0.05,6,-0.010000000000000009,True,0.61
m5,Down,0.63,0.06,0.06,0.06,0.06,0.05,0,0.0,True,0.5700000000000001
m5,Down,0.63,0.06,0.06,0.06,0.06,0.05,0,0.0,True,0.5700000000000001
m5,Down,0.63,0.04,0.04,0.04,0.04,0.04,3,-0.010000000000000002,True,0.59
m5,Down,0.67,0.03,0.04,0.03,0.03,0.03,2,-0.010000000000000002,True,0.63
m5,Up,0.34,0.98,0.98,0.98,0.98,0.97,0,0.0,False,-0.6399999999999999
m5,Up,0.35,0.98,0.98,0.98,0.98,0.98,0,0.0,False,-0.63
m15,Down,0.7,0.02,0.02,0.02,0.02,0.02,0,0.0,True,0.6799999999999999
h1,Up,0.42,0.85,0.88,0.87,0.86,0.85,4,-0.010000000000000009,False,-0.46
m5,Up,0.63,0.95,0.97,0.96,0.95,0.95,4,-0.010000000000000009,False,-0.33999999999999997
m5,Down,0.37,0.04,0.06,0.04,0.04,0.04,3,-0.010000000000000002,True,0.31
m5,Up,0.56,0.97,0.97,0.98,0.98,0.97,1,-0.010000000000000009,False,-0.4099999999999999
m5,Up,0.56,0.97,0.97,0.97,0.97,0.97,1,-0.010000000000000009,False,-0.4099999999999999
m5,Up,0.57,0.99,0.97,0.99,0.99,0.97,1,-0.010000000000000009,False,-0.4
m5,Up,0.6295000000000001,0.99,0.97,0.99,0.99,0.97,1,-0.010000000000000009,False,-0.3404999999999999
m5,Up,0.66,0.99,0.98,0.99,0.99,0.98,1,-0.010000000000000009,False,-0.31999999999999995
m5,Up,0.7,1.0,1.0,1.0,1.0,0.99,0,0.0,False,-0.30000000000000004
h1,Up,0.48,0.91,0.91,0.91,0.91,0.91,0,0.0,False,-0.43000000000000005
h1,Up,0.47,0.91,0.91,0.91,0.91,0.91,0,0.0,False,-0.44000000000000006
h1,Up,0.48,0.91,0.91,0.91,0.91,0.91,0,0.0,False,-0.43000000000000005
m5,Up,0.77,1.0,1.0,1.0,1.0,1.0,0,0.0,False,-0.22999999999999998
m5,Down,0.19,0.01,0.01,0.01,0.01,0.01,0,0.0,True,0.18
h1,Up,0.47,0.88,0.91,0.89,0.89,0.88,3,-0.010000000000000009,False,-0.44000000000000006
m5,Down,0.23,0.02,0.01,0.01,0.02,0.01,0,0.0,True,0.22
m5,Down,0.22,0.02,0.02,0.02,0.02,0.02,0,0.0,True,0.2
m5,Down,0.2,0.01,0.02,0.01,0.01,0.01,1,-0.01,True,0.18000000000000002
m15,Down,0.58,0.02,0.02,0.02,0.02,0.02,0,0.0,True,0.5599999999999999
m15,Down,0.57,0.02,0.02,0.02,0.02,0.02,0,0.0,True,0.5499999999999999
m5,Down,0.23,0.01,0.01,0.01,0.01,0.01,0,0.0,True,0.22
m5,Down,0.22,0.01,0.01,0.01,0.01,0.01,0,0.0,True,0.21
m5,Up,0.7964,0.99,0.99,0.99,0.99,0.99,0,0.0,False,-0.1936
m5,Down,0.24,0.02,0.01,0.01,0.02,0.01,0,0.0,True,0.22999999999999998
m5,Up,0.76,0.99,0.99,0.99,0.99,0.99,0,0.0,False,-0.22999999999999998
m5,Down,0.24,0.01,0.02,0.02,0.02,0.01,2,-0.01,True,0.22
m5,Up,0.75,0.99,0.99,0.99,0.99,0.99,0,0.0,False,-0.24
m5,Down,0.27,0.02,0.02,0.01,0.02,0.01,1,-0.01,True,0.25
m5,Up,0.73,0.98,0.99,0.98,0.98,0.98,1,-0.010000000000000009,False,-0.26
m5,Down,0.21,0.02,0.02,0.02,0.02,0.02,2,-0.009999999999999998,True,0.19
m5,Up,0.78,0.98,0.97,0.97,0.97,0.96,8,-0.020000000000000018,False,-0.18999999999999995
m5,Up,0.84,0.98,0.98,0.98,0.98,0.98,0,0.0,False,-0.14
m5,Down,0.09,0.03,0.02,0.02,0.02,0.02,1,-0.009999999999999998,True,0.06999999999999999
m15,Down,0.62,0.05,0.03,0.03,0.05,0.03,0,0.0,True,0.59
m5,Down,0.1,0.03,0.03,0.03,0.03,0.02,0,0.0,True,0.07
m5,Down,0.12,0.03,0.03,0.03,0.03,0.02,0,0.0,True,0.09
m5,Down,0.09,0.03,0.03,0.03,0.03,0.02,0,0.0,True,0.06
m5,Down,0.1308,0.05,0.03,0.04,0.05,0.02,1,-0.010000000000000002,True,0.1008
m5,Down,0.23370000000000002,0.05,0.04,0.04,0.04,0.03,2,-0.010000000000000002,True,0.1937
m15,Down,0.71,0.05,0.05,0.05,0.05,0.05,0,0.0,True,0.6599999999999999
m5,Up,0.53,0.96,0.94,0.95,0.94,0.94,5,-0.020000000000000018,False,-0.4099999999999999
m5,Down,0.32,0.05,0.06,0.06,0.07,0.03,5,-0.020000000000000004,True,0.26
m5,Down,0.72,0.07,0.05,0.08,0.08,0.04,2,-0.020000000000000004,True,0.6699999999999999
m5,Down,0.7,0.07,0.05,0.08,0.08,0.04,2,-0.020000000000000004,True,0.6499999999999999
m15,Up,0.21,0.94,0.94,0.94,0.94,0.94,0,0.0,False,-0.73
m15,Up,0.18,0.95,0.95,0.95,0.95,0.95,0,0.0,False,-0.77
m5,Up,0.48,0.59,0.6,0.59,0.59,0.59,1,-0.010000000000000009,False,-0.12
m15,Down,0.84,0.06,0.06,0.06,0.06,0.06,0,0.0,True,0.78
h1,Down,0.67,0.26,0.26,0.26,0.26,0.26,0,0.0,True,0.41000000000000003
m5,Down,0.68,0.33,0.33,0.33,0.33,0.33,2,-0.010000000000000009,True,0.35000000000000003
m5,Down,0.67,0.34,0.33,0.33,0.33,0.33,1,-0.010000000000000009,True,0.34
h1,Down,0.67,0.3,0.3,0.3,0.3,0.3,0,0.0,True,0.37000000000000005
m5,Down,0.7,0.49,0.5,0.5,0.49,0.49,1,-0.010000000000000009,True,0.19999999999999996
m15,Down,0.93,0.03,0.04,0.04,0.03,0.03,1,-0.010000000000000002,True,0.89
h1,Down,0.7,0.21,0.23,0.21,0.21,0.21,2,-0.020000000000000018,True,0.47
m5,Down,0.76,0.22,0.21,0.22,0.22,0.21,7,-0.020000000000000018,True,0.55
m5,Down,0.76,0.17,0.17,0.17,0.17,0.17,5,-0.010000000000000009,True,0.59
